userid,placeid,datetime
17595,7031284,2011-03-08T22:58:42Z
17595,28788,2011-03-08T17:52:27Z
17595,33380,2011-03-08T14:56:03Z
17595,218491,2011-03-07T03:24:23Z
17595,23275,2011-01-18T06:05:54Z
17595,135120,2011-01-18T00:13:58Z
17595,538379,2010-12-17T17:09:41Z
17595,146984,2010-12-17T15:29:28Z
17595,600576,2010-12-17T00:50:51Z
17595,68112,2010-12-16T21:30:43Z
17595,21530,2010-12-16T20:25:15Z
17595,731694,2010-12-16T19:21:03Z
17595,1509220,2010-12-16T18:22:42Z
17595,46455,2010-12-08T01:25:18Z
17595,65281,2010-12-08T01:12:40Z
17595,23275,2010-12-07T21:43:58Z
17595,23275,2010-12-05T20:02:38Z
17595,143123,2010-11-24T18:35:58Z
17595,507371,2010-11-14T18:20:48Z
17595,23275,2010-10-23T01:51:11Z
17595,23275,2010-10-22T10:29:43Z
17595,4590520,2010-09-28T16:25:58Z
17595,135120,2010-08-27T23:26:56Z
17595,23275,2010-08-27T22:47:38Z
17595,23275,2010-08-25T19:05:41Z
17595,1047395,2010-08-13T18:55:49Z
17595,143123,2010-08-13T17:56:33Z
17595,23275,2010-08-06T04:39:28Z
17595,425462,2010-08-05T00:34:47Z
17595,23275,2010-08-05T00:05:53Z
17595,135227,2010-06-22T20:52:23Z
17595,135120,2010-06-22T20:12:49Z
17595,956407,2010-06-13T22:22:06Z
17595,33380,2010-06-10T12:45:47Z
17595,928712,2010-06-08T17:59:22Z
17595,38431,2010-06-05T16:22:50Z
17595,38431,2010-06-03T16:46:22Z
17595,38431,2010-06-02T19:05:34Z
17595,511064,2010-05-07T12:56:10Z
17595,38431,2010-05-05T21:00:59Z
17595,440425,2010-05-05T12:47:05Z
17595,38431,2010-04-29T18:46:11Z
17595,38431,2010-04-29T14:00:36Z
17595,667592,2010-04-29T12:48:07Z
17595,38431,2010-04-28T13:46:40Z
17595,528210,2010-04-28T12:48:09Z
17595,440425,2010-04-27T12:48:45Z
17595,38431,2010-04-26T16:28:43Z
17595,511064,2010-04-26T12:49:50Z
17595,291218,2010-04-23T16:26:54Z
17595,511064,2010-04-23T12:55:39Z
17595,84586,2010-04-22T17:59:22Z
17595,38431,2010-04-22T15:12:12Z
17595,928712,2010-04-21T17:01:26Z
17595,440425,2010-04-21T12:50:40Z
17595,38431,2010-04-20T17:40:02Z
17595,206638,2010-04-20T17:28:46Z
17595,38431,2010-04-20T13:21:08Z
17595,511064,2010-04-20T12:55:28Z
17595,38431,2010-04-19T15:41:33Z
17595,511064,2010-04-19T12:51:04Z
17595,38431,2010-04-16T13:15:36Z
17595,440425,2010-04-16T12:50:29Z
17595,946354,2010-04-15T17:23:46Z
17595,28788,2010-04-15T16:45:53Z
17595,511064,2010-04-15T12:48:59Z
17595,38431,2010-04-14T13:46:16Z
17595,538328,2010-04-13T20:46:37Z
17595,38431,2010-04-13T18:19:59Z
17595,585727,2010-04-13T17:27:06Z
17595,511064,2010-04-13T12:50:26Z
17595,928712,2010-04-12T17:32:22Z
17595,38431,2010-04-12T13:31:56Z
17595,511064,2010-04-12T12:47:24Z
17595,28788,2010-04-06T21:08:53Z
17595,38431,2010-04-06T14:31:37Z
17595,33380,2010-04-06T12:47:31Z
17595,33380,2010-04-01T22:33:47Z
17595,38431,2010-04-01T13:38:39Z
17595,511064,2010-04-01T13:07:19Z
17595,33380,2010-04-01T12:59:03Z
17595,33380,2010-03-31T12:46:33Z
17595,538328,2010-03-30T17:46:18Z
17595,585727,2010-03-30T17:18:45Z
17595,38431,2010-03-30T14:33:21Z
17595,33380,2010-03-30T12:49:18Z
17595,585727,2010-03-29T17:38:52Z
17595,38431,2010-03-29T16:51:59Z
17595,33380,2010-03-29T12:49:12Z
17595,38431,2010-03-26T17:56:06Z
17595,538328,2010-03-26T17:53:43Z
17595,38431,2010-03-26T12:59:28Z
17595,33380,2010-03-26T12:47:44Z
17595,38431,2010-03-25T20:18:52Z
17595,33380,2010-03-25T12:53:10Z
17595,38431,2010-03-24T15:08:32Z
17595,33380,2010-03-24T12:46:58Z
17595,33380,2010-03-23T12:47:01Z
17595,38431,2010-03-22T17:44:21Z
17595,736951,2010-03-22T17:16:28Z
17595,38431,2010-03-22T15:45:47Z
17595,33380,2010-03-22T12:46:38Z
17595,213597,2010-03-04T18:29:12Z
17595,33380,2009-11-10T13:46:45Z
17595,38431,2009-11-09T18:49:07Z
155905,1578145,2011-06-27T14:34:21Z
155905,539357,2011-06-22T20:04:58Z
155905,1578145,2011-05-17T12:46:58Z
155905,59908,2011-05-03T20:13:42Z
155905,158299,2011-01-06T20:57:25Z
155905,62265,2011-01-01T06:25:00Z
155905,1578145,2010-12-29T18:31:00Z
155905,23779,2010-11-18T22:37:39Z
155905,1578145,2010-11-18T17:14:12Z
229173,129893,2010-12-11T21:09:27Z
229173,53400,2010-12-11T20:06:43Z
229173,38646,2010-12-11T17:31:33Z
229173,13261,2010-12-09T00:51:17Z
229173,144910,2010-12-08T23:40:29Z
229173,6088464,2010-12-08T22:42:09Z
229173,37004,2010-12-06T15:53:54Z
229173,58434,2010-12-04T23:05:10Z
229173,170386,2010-12-02T23:37:37Z
229173,151104,2010-05-14T22:40:48Z
229173,36949,2010-05-09T03:06:41Z
229173,141991,2010-05-08T15:46:53Z
229173,628838,2010-04-23T22:54:06Z
229173,161689,2010-04-22T21:27:27Z
229173,48347,2010-04-21T23:08:59Z
229173,281381,2010-04-21T22:45:03Z
229173,36698,2010-04-16T14:07:16Z
2364569,405054,2011-06-19T18:26:36Z
2364569,568526,2011-06-19T02:41:45Z
2364569,34311,2011-06-18T15:15:52Z
2364569,1029613,2011-06-12T23:30:46Z
2364569,394336,2011-06-12T15:34:23Z
2364569,58434,2011-06-11T18:43:14Z
2364569,34311,2011-06-11T16:06:37Z
2364569,405420,2011-06-11T01:47:38Z
2364569,348701,2011-06-11T01:08:47Z
2364569,964738,2011-05-26T01:57:10Z
2364569,96121,2011-05-26T00:10:39Z
2364569,405054,2011-05-24T23:28:47Z
2364569,104670,2011-05-22T18:29:01Z
2364569,383687,2011-05-21T00:28:44Z
2364569,1240530,2011-05-20T19:59:56Z
2364569,496452,2011-05-20T17:53:00Z
2364569,434639,2011-05-19T23:13:15Z
2364569,176563,2011-05-18T02:17:34Z
2364569,243236,2011-05-18T00:45:52Z
2364569,6021577,2011-05-15T23:40:52Z
2364569,732296,2011-05-15T04:15:32Z
2364569,970480,2011-05-14T23:50:29Z
2364569,310512,2011-05-14T22:26:26Z
2364569,34311,2011-05-14T16:07:27Z
2364569,1501414,2011-05-14T14:32:19Z
2364569,79941,2011-05-10T11:55:03Z
2364569,765820,2011-05-07T21:00:58Z
2364569,501739,2011-05-07T16:25:03Z
2364569,33476,2011-05-07T14:12:22Z
2364569,34311,2011-05-07T13:59:38Z
2364569,315755,2011-05-01T18:48:59Z
2364569,27691,2011-05-01T18:41:28Z
2364569,594697,2011-05-01T16:40:38Z
2364569,1501414,2011-05-01T15:48:16Z
2364569,34308,2011-05-01T00:48:15Z
2364569,594697,2011-04-30T15:51:26Z
2364569,1501414,2011-04-30T14:53:37Z
2364569,61358,2011-04-27T23:23:13Z
2364569,1295375,2011-04-27T16:24:34Z
2364569,405054,2011-04-27T04:31:42Z
2364569,733302,2011-04-25T13:36:06Z
2364569,75080,2011-04-24T17:11:46Z
2364569,501739,2011-04-23T02:54:03Z
2364569,355104,2011-04-23T01:38:53Z
2364569,519205,2011-04-22T13:37:33Z
2364569,405054,2011-04-22T02:55:23Z
2364569,733302,2011-04-18T14:51:03Z
2364569,484268,2011-04-17T22:20:22Z
2364569,1092773,2011-04-17T21:41:12Z
2364569,10987,2011-04-17T18:29:58Z
2364569,44471,2011-04-17T16:18:29Z
2364569,1501414,2011-04-17T15:17:02Z
2364569,34311,2011-04-16T15:40:17Z
2364569,1942440,2011-04-16T14:54:59Z
2364569,48898,2011-04-16T00:51:15Z
2364569,594697,2011-04-10T21:46:31Z
2364569,1092773,2011-04-10T21:09:41Z
2364569,1942440,2011-04-10T15:30:42Z
2364569,205364,2011-04-10T03:29:19Z
2364569,1092773,2011-04-09T21:16:30Z
2364569,30474,2011-04-09T15:10:08Z
2364569,1942440,2011-04-04T14:35:11Z
2364569,484268,2011-04-03T16:42:05Z
2364569,314481,2011-04-02T19:39:25Z
2364569,1414525,2011-04-02T18:14:57Z
2364569,425942,2011-04-02T14:45:46Z
2364569,765820,2011-04-02T14:11:10Z
2364569,732296,2011-04-02T01:10:01Z
2364569,12430,2011-04-01T20:31:11Z
2364569,878456,2011-04-01T13:37:37Z
2364569,405054,2011-04-01T02:26:40Z
2364569,733302,2011-03-31T14:35:32Z
2364569,79941,2011-03-31T14:09:02Z
2364569,210741,2011-03-31T03:54:28Z
2364569,13582,2011-03-31T01:58:46Z
2364569,501739,2011-03-30T22:46:08Z
2364569,341308,2011-03-30T13:43:28Z
2364569,303391,2011-03-26T22:00:59Z
2364569,206011,2011-03-26T19:20:52Z
2364569,543945,2011-03-26T18:37:00Z
2364569,6589978,2011-03-26T15:47:33Z
2364569,434639,2011-03-25T22:28:06Z
2364569,6021577,2011-03-24T20:49:14Z
2364569,19938,2011-03-24T17:52:19Z
2364569,1245680,2011-03-24T17:51:25Z
2364569,516711,2011-03-11T14:49:05Z
2364569,33482,2011-03-10T23:16:17Z
2364569,358675,2011-03-10T22:51:39Z
2364569,9943,2011-03-10T19:04:29Z
2364569,6021577,2011-03-06T20:19:08Z
2364569,33493,2011-03-06T18:41:37Z
2364569,830020,2011-03-06T17:56:55Z
2146643,27263,2010-12-03T20:08:17Z
2146643,44471,2010-12-03T17:50:11Z
1935606,6982165,2011-05-24T14:34:58Z
1935606,152058,2011-05-20T18:58:41Z
1935606,6982165,2011-05-16T18:03:15Z
1935606,23275,2011-05-15T18:19:04Z
1935606,23275,2011-05-12T19:14:05Z
1935606,6982165,2011-05-10T14:28:59Z
1935606,6982165,2011-05-09T17:22:09Z
1935606,6982165,2011-05-05T15:07:55Z
1935606,6982165,2011-05-04T17:16:09Z
1935606,6982165,2011-05-02T14:38:15Z
1935606,86329,2011-04-29T20:23:32Z
1935606,6982165,2011-04-28T14:25:54Z
1935606,6982165,2011-04-27T15:37:46Z
1935606,6982165,2011-04-26T13:43:25Z
1935606,6982165,2011-04-25T17:07:17Z
1935606,7143733,2011-04-23T14:50:08Z
1935606,814628,2011-04-23T01:48:59Z
1935606,207043,2011-04-22T21:23:20Z
1935606,7143733,2011-04-22T15:37:49Z
1935606,1025808,2011-04-21T22:17:36Z
1935606,7143733,2011-04-21T18:53:45Z
1935606,6982165,2011-04-21T13:49:06Z
1935606,6982165,2011-04-13T19:36:22Z
1935606,122316,2011-04-10T21:58:27Z
1935606,7143733,2011-04-08T15:14:30Z
1935606,12430,2011-04-02T17:17:45Z
1935606,445902,2011-04-01T16:07:17Z
1935606,193682,2011-03-30T02:17:42Z
1935606,1110767,2011-03-25T23:14:21Z
1935606,68720,2011-03-20T03:03:33Z
1935606,7098395,2011-03-19T22:52:43Z
1935606,445902,2011-03-18T15:20:13Z
1935606,151164,2011-03-15T18:59:49Z
1935606,122779,2011-03-15T01:11:45Z
245184,556519,2010-08-12T23:26:07Z
245184,1567691,2010-08-06T17:45:03Z
245184,530767,2010-08-05T11:27:30Z
1088721,1570460,2011-03-27T01:05:59Z
1088721,452532,2011-03-26T15:00:46Z
1088721,99195,2011-03-26T02:13:45Z
1088721,452532,2011-03-25T16:32:57Z
139467,233050,2011-03-09T12:18:34Z
139467,3741469,2011-03-09T06:35:18Z
1369479,817841,2011-06-20T16:05:36Z
1369479,562090,2011-03-18T19:03:06Z
134071,668586,2010-03-18T15:32:26Z
134071,216089,2010-03-18T15:32:14Z
134071,28924,2010-03-18T15:31:06Z
134071,237097,2010-03-18T15:30:53Z
134071,170134,2010-03-18T15:30:45Z
134071,9831,2010-03-18T15:25:20Z
134071,129202,2010-03-18T15:24:06Z
134071,562090,2010-03-18T15:23:53Z
134071,124814,2010-03-18T15:23:40Z
134071,291218,2010-03-17T20:09:58Z
134071,84586,2010-03-17T20:09:39Z
134071,538197,2010-03-17T20:09:19Z
134071,169428,2010-03-17T20:09:09Z
134071,85373,2010-03-17T20:08:52Z
134071,210018,2010-03-17T20:08:38Z
134071,553371,2010-03-17T20:08:27Z
134071,84582,2010-03-17T20:08:18Z
134071,600432,2010-03-17T20:08:09Z
134071,693333,2010-03-17T20:07:59Z
134071,683063,2010-03-17T20:07:38Z
134071,28294,2010-03-17T20:06:43Z
134071,55133,2010-03-17T20:06:26Z
134071,33060,2010-03-17T20:06:18Z
134071,573399,2010-03-17T20:06:10Z
134071,624841,2010-03-17T20:06:01Z
134071,192460,2010-03-17T20:05:49Z
134071,55132,2010-03-17T20:05:41Z
134071,51747,2010-03-17T20:05:29Z
134071,55786,2010-03-17T20:05:22Z
134071,603998,2010-03-17T20:05:10Z
134071,41485,2010-03-17T20:05:03Z
134071,216089,2010-03-17T02:47:42Z
134071,237097,2010-03-17T02:47:03Z
134071,164604,2010-03-17T02:46:54Z
134071,178738,2010-03-17T02:46:41Z
134071,178725,2010-03-17T02:46:33Z
134071,526050,2010-03-17T02:46:16Z
134071,602342,2010-03-17T02:46:00Z
134071,668613,2010-03-17T02:45:48Z
134071,668570,2010-03-17T02:45:40Z
134071,365686,2010-03-17T02:45:18Z
134071,65260,2010-03-17T02:45:10Z
134071,28924,2010-03-17T02:45:00Z
134071,89873,2010-03-17T02:44:47Z
134071,541904,2010-03-17T02:44:34Z
134071,290608,2010-03-17T02:44:26Z
134071,563851,2010-03-17T02:44:13Z
134071,65269,2010-03-17T02:44:04Z
134071,555650,2010-03-17T02:43:51Z
134071,547644,2010-03-17T02:43:36Z
134071,548089,2010-03-17T02:43:29Z
134071,668595,2010-03-17T02:43:19Z
134071,214785,2010-03-17T02:43:10Z
134071,229449,2010-03-17T02:42:59Z
134071,668586,2010-03-17T02:42:46Z
134071,575230,2010-03-17T02:42:33Z
134071,420985,2010-03-17T02:42:16Z
134071,237987,2010-03-17T02:42:07Z
134071,375639,2010-03-17T02:41:59Z
134071,183075,2010-03-17T02:41:50Z
134071,214785,2010-03-17T02:41:24Z
134071,668566,2010-03-17T02:41:08Z
134071,668559,2010-03-17T02:41:00Z
134071,170134,2010-03-17T02:40:49Z
134071,562090,2010-03-17T02:40:34Z
134071,583483,2010-03-17T02:40:24Z
134071,9831,2010-03-17T02:40:06Z
134071,265053,2010-03-17T02:39:57Z
134071,668551,2010-03-17T02:39:45Z
134071,124814,2010-03-17T02:39:36Z
134071,237097,2010-03-17T02:39:15Z
134071,129202,2010-03-17T02:38:36Z
134071,154234,2010-03-15T22:09:05Z
134071,162154,2010-03-15T22:08:52Z
134071,387128,2010-03-15T22:08:45Z
134071,665830,2010-03-15T22:08:37Z
134071,643045,2010-03-15T22:08:30Z
134071,370548,2010-03-15T22:08:21Z
134071,541799,2010-03-14T12:50:15Z
134071,53944,2010-03-14T12:50:06Z
134071,53944,2010-03-14T12:49:51Z
134071,566422,2010-03-14T12:49:44Z
134071,507037,2010-03-14T12:49:34Z
134071,685758,2010-03-14T12:49:26Z
134071,24699,2010-03-14T12:49:03Z
134071,397422,2010-03-14T12:48:55Z
134071,113386,2010-03-14T12:47:04Z
134071,69546,2010-03-14T12:46:53Z
134071,30797,2010-03-14T12:46:34Z
134071,254456,2010-03-14T12:46:28Z
134071,22294,2010-03-14T12:46:22Z
134071,48784,2010-03-14T12:46:14Z
134071,467435,2010-03-14T12:46:07Z
134071,27903,2010-03-14T12:45:59Z
134071,643045,2010-03-14T12:45:50Z
134071,665830,2010-03-14T12:45:42Z
134071,23795,2010-03-14T12:45:34Z
134071,464670,2010-03-14T12:45:26Z
134071,598186,2010-03-14T12:45:19Z
134071,154234,2010-03-14T12:45:03Z
134071,42193,2010-03-14T12:44:55Z
134071,162154,2010-03-14T12:44:47Z
134071,33786,2010-03-14T12:44:40Z
134071,370548,2010-03-14T12:44:32Z
134071,387128,2010-03-14T12:44:22Z
134071,547121,2010-03-14T00:40:42Z
134071,378785,2010-03-14T00:40:18Z
134071,64639,2010-03-14T00:40:03Z
134071,51684,2010-03-14T00:39:56Z
134071,85230,2010-03-14T00:39:47Z
134071,589371,2010-03-14T00:39:38Z
134071,463884,2010-03-14T00:39:30Z
134071,549625,2010-03-14T00:39:23Z
134071,187786,2010-03-14T00:39:15Z
134071,158299,2010-03-14T00:39:03Z
134071,13319,2010-03-14T00:38:53Z
134071,372732,2010-03-14T00:38:37Z
134071,27229,2010-03-14T00:37:59Z
134071,482500,2010-03-14T00:37:52Z
134071,372816,2010-03-14T00:37:40Z
134071,372732,2010-03-14T00:37:26Z
134071,98130,2010-03-14T00:37:18Z
134071,190746,2010-03-13T08:03:06Z
134071,556820,2010-03-13T08:02:58Z
134071,496525,2010-03-13T08:02:52Z
134071,541799,2010-03-13T08:02:43Z
134071,144185,2010-03-13T08:02:36Z
134071,611635,2010-03-13T08:02:25Z
134071,561154,2010-03-13T08:02:18Z
134071,43314,2010-03-13T08:02:11Z
134071,451883,2010-03-13T08:02:03Z
134071,566422,2010-03-13T08:00:54Z
134071,42073,2010-03-13T08:00:41Z
134071,334824,2010-03-13T08:00:34Z
134071,48272,2010-03-13T08:00:27Z
134071,69546,2010-03-13T08:00:20Z
134071,30797,2010-03-13T07:59:11Z
134071,507037,2010-03-13T07:59:04Z
134071,397422,2010-03-13T07:58:57Z
134071,53944,2010-03-13T07:58:47Z
134071,53944,2010-03-13T07:58:40Z
134071,22294,2010-03-13T07:58:26Z
134071,467435,2010-03-13T07:58:18Z
134071,48784,2010-03-13T07:58:10Z
134071,27903,2010-03-13T07:56:15Z
134071,23795,2010-03-13T07:55:59Z
134071,24699,2010-03-13T07:55:34Z
134071,464670,2010-03-13T07:55:27Z
134071,42193,2010-03-13T07:55:08Z
134071,154234,2010-03-13T07:55:00Z
134071,33786,2010-03-13T07:54:40Z
134071,685758,2010-03-13T07:54:27Z
134071,598186,2010-03-13T07:54:01Z
134071,113386,2010-03-13T07:53:52Z
134071,254456,2010-03-13T07:53:36Z
134071,387128,2010-03-13T07:53:28Z
134071,162154,2010-03-13T07:53:19Z
134071,665830,2010-03-13T07:53:09Z
134071,643045,2010-03-13T07:51:11Z
134071,370548,2010-03-13T07:50:46Z
327272,23275,2011-02-15T23:56:58Z
327272,74740,2011-02-15T22:09:36Z
327272,605256,2011-02-15T22:09:11Z
327272,1132814,2011-02-15T22:08:42Z
327272,340710,2011-02-15T20:06:30Z
327272,1299597,2011-02-15T20:02:13Z
327272,53368,2011-02-15T20:01:44Z
327272,54202,2011-02-15T19:59:55Z
327272,1382672,2011-02-15T18:03:22Z
327272,28788,2011-02-15T18:01:55Z
327272,558076,2011-02-15T17:40:37Z
327272,9996,2011-02-15T15:42:53Z
327272,9948,2011-02-15T15:41:16Z
327272,54497,2011-02-15T15:39:30Z
327272,291773,2011-02-15T15:38:44Z
327272,191972,2011-02-15T15:02:32Z
327272,236454,2011-02-15T15:01:29Z
327272,243236,2011-02-15T15:00:55Z
327272,53368,2011-02-15T14:59:48Z
327272,340710,2011-02-15T14:59:26Z
327272,340710,2011-02-15T03:11:58Z
327272,53368,2011-02-15T03:11:01Z
327272,243236,2011-02-15T03:10:47Z
327272,601930,2011-02-15T00:29:38Z
327272,377110,2011-02-15T00:28:55Z
327272,99409,2011-02-14T22:02:34Z
327272,155638,2011-02-14T22:01:45Z
327272,28788,2011-02-14T19:06:32Z
327272,17464,2011-02-14T17:37:02Z
327272,360792,2011-02-14T17:34:52Z
327272,765820,2011-02-14T17:31:30Z
327272,154349,2011-02-14T17:31:02Z
327272,5810564,2011-02-14T17:30:51Z
327272,1140857,2011-02-14T17:30:35Z
327272,41485,2011-02-13T18:13:45Z
327272,53368,2011-02-13T17:45:52Z
327272,340710,2011-02-13T16:05:50Z
327272,243236,2011-02-13T16:05:30Z
327272,347811,2011-02-13T00:04:25Z
327272,309652,2011-02-12T23:57:02Z
327272,237210,2011-02-12T20:52:37Z
327272,28788,2011-02-12T20:49:54Z
327272,47061,2011-02-12T19:38:10Z
327272,243236,2011-02-12T18:34:23Z
327272,202283,2011-02-12T18:33:25Z
327272,1299597,2011-02-12T18:33:10Z
327272,74740,2011-02-12T16:18:27Z
327272,23275,2011-02-12T15:34:34Z
52612,23275,2011-05-26T05:04:42Z
52612,1223869,2011-05-24T11:51:28Z
52612,1132814,2011-04-02T14:22:22Z
52612,1132814,2010-05-25T12:16:13Z
52612,1132814,2010-05-25T12:14:36Z
52612,23275,2010-05-25T12:06:13Z
52612,547811,2010-04-07T01:42:21Z
52612,371078,2010-04-06T21:19:35Z
52612,553437,2010-04-06T19:54:18Z
52612,51765,2010-04-06T19:50:54Z
52612,104896,2010-04-06T10:28:03Z
52612,474344,2010-02-22T15:02:01Z
52612,23275,2010-01-22T15:15:08Z
52612,23275,2009-12-19T15:54:42Z
52612,23275,2009-12-19T15:42:12Z
52612,23275,2009-12-15T16:32:01Z
158191,7214598,2011-05-05T21:44:16Z
158191,23275,2011-05-05T12:24:13Z
158191,23275,2011-03-13T16:20:03Z
2022395,772410,2010-11-21T06:52:57Z
2022395,366220,2010-11-21T06:43:26Z
2022395,33380,2010-11-21T06:35:26Z
2022395,153156,2010-11-21T06:34:47Z
2022395,33380,2010-11-07T22:46:33Z
2022395,238656,2010-11-07T21:37:55Z
2022395,1512709,2010-11-07T21:17:57Z
2022395,291518,2010-11-07T21:10:53Z
2022395,9907,2010-11-07T20:39:20Z
2022395,1581998,2010-11-07T19:17:51Z
2022395,33380,2010-11-07T18:32:26Z
50878,19938,2011-05-12T02:02:48Z
11946,273300,2011-06-25T23:40:29Z
11946,139832,2011-06-25T23:11:41Z
11946,71881,2011-06-25T22:04:18Z
11946,84412,2011-06-25T18:41:18Z
11946,1087785,2011-06-25T03:13:49Z
11946,11601,2011-06-25T01:04:02Z
11946,84412,2011-06-24T22:20:59Z
11946,84412,2011-06-24T13:38:16Z
11946,11359,2011-06-24T03:47:50Z
11946,79923,2011-06-24T00:37:17Z
11946,80077,2011-06-23T23:33:14Z
11946,11601,2011-06-23T02:51:46Z
11946,13535,2011-06-22T23:13:09Z
11946,193770,2011-06-22T22:30:50Z
11946,11601,2011-06-22T22:30:36Z
11946,11601,2011-06-21T23:53:03Z
11946,84412,2011-06-21T22:45:49Z
11946,28788,2011-06-19T19:34:07Z
11946,84412,2011-06-19T16:15:43Z
11946,451447,2011-06-19T00:14:25Z
11946,84412,2011-06-18T23:22:22Z
11946,324596,2011-06-17T12:29:46Z
11946,147995,2011-06-17T01:49:47Z
11946,244518,2011-06-17T00:01:45Z
11946,468500,2011-06-16T00:28:17Z
11946,193770,2011-06-15T02:16:07Z
11946,84412,2011-06-13T11:36:34Z
11946,84412,2011-06-12T22:38:39Z
11946,193770,2011-06-12T22:20:53Z
11946,193770,2011-06-12T03:17:08Z
11946,84412,2011-06-11T13:07:12Z
11946,273300,2011-06-11T01:37:11Z
11946,139832,2011-06-11T00:47:39Z
11946,284742,2011-06-10T00:56:30Z
11946,193770,2011-06-09T00:28:19Z
11946,11601,2011-06-08T00:01:35Z
11946,13535,2011-06-07T23:30:55Z
11946,273300,2011-06-05T20:38:47Z
11946,84412,2011-06-05T20:19:04Z
11946,6832822,2011-06-05T04:57:23Z
11946,7094860,2011-06-05T01:59:35Z
11946,71881,2011-06-04T16:42:30Z
11946,169397,2011-06-04T15:42:03Z
11946,84412,2011-06-04T11:16:38Z
11946,13140,2011-06-03T23:38:15Z
11946,193770,2011-06-03T01:51:48Z
11946,1349863,2011-06-02T01:01:48Z
11946,22276,2011-06-01T23:55:34Z
11946,21530,2011-06-01T23:38:59Z
11946,84412,2011-05-30T20:23:24Z
11946,84412,2011-05-28T13:01:54Z
11946,53595,2011-05-28T01:28:41Z
11946,84412,2011-05-24T14:35:28Z
11946,84412,2011-05-22T18:30:34Z
11946,193770,2011-05-22T18:26:14Z
11946,84412,2011-05-21T17:11:57Z
11946,84412,2011-05-21T12:29:03Z
11946,900217,2011-05-21T00:45:34Z
11946,11601,2011-05-21T00:15:48Z
11946,1466578,2011-05-20T15:21:24Z
11946,84412,2011-05-19T12:07:12Z
11946,11601,2011-05-19T00:53:21Z
11946,100844,2011-05-16T10:31:46Z
11946,5339820,2011-05-14T01:52:11Z
11946,1446197,2011-05-13T23:15:11Z
11946,84412,2011-05-13T00:38:52Z
11946,193770,2011-05-13T00:23:16Z
11946,84412,2011-05-10T23:17:33Z
11946,84412,2011-05-10T16:15:48Z
11946,139832,2011-05-07T23:11:41Z
11946,193770,2011-05-07T22:59:09Z
11946,84412,2011-05-07T17:07:26Z
11946,84412,2011-05-06T12:31:42Z
11946,193713,2011-05-05T12:18:06Z
11946,9883,2011-05-05T03:35:31Z
11946,7214598,2011-05-05T03:35:11Z
11946,78898,2011-05-04T23:06:00Z
11946,11601,2011-05-03T23:45:39Z
11946,13140,2011-05-03T23:44:34Z
11946,1140857,2011-05-01T20:30:16Z
11946,6589978,2011-05-01T20:07:01Z
11946,274941,2011-05-01T20:05:49Z
11946,819613,2011-05-01T19:03:47Z
11946,765820,2011-05-01T18:43:34Z
11946,169397,2011-05-01T15:22:18Z
11946,193770,2011-04-30T15:31:05Z
11946,61478,2011-04-29T19:03:10Z
11946,84412,2011-04-29T14:31:46Z
11946,84412,2011-04-28T13:00:52Z
11946,302193,2011-04-27T23:52:24Z
11946,84412,2011-04-26T16:25:07Z
11946,84412,2011-04-25T14:23:20Z
11946,193770,2011-04-25T14:02:46Z
11946,84412,2011-04-24T16:23:42Z
11946,13582,2011-04-19T23:32:59Z
11946,840634,2011-04-17T23:09:58Z
11946,119897,2011-04-17T22:46:21Z
11946,28788,2011-04-17T22:41:02Z
11946,193770,2011-04-17T21:43:04Z
11946,84412,2011-04-17T16:30:04Z
11946,193770,2011-04-16T15:43:04Z
11946,118739,2011-04-16T00:05:44Z
11946,193770,2011-04-15T04:59:35Z
11946,100844,2011-04-10T12:45:13Z
11946,147786,2011-04-09T19:48:58Z
11946,302193,2011-04-07T23:33:49Z
11946,78898,2011-04-06T22:49:09Z
11946,298670,2011-04-06T22:34:23Z
11946,55387,2011-04-04T11:09:33Z
11946,426311,2011-04-04T11:07:36Z
11946,193770,2011-04-04T09:59:35Z
11946,273300,2011-04-03T21:09:54Z
11946,84412,2011-04-02T21:23:38Z
11946,139832,2011-04-01T00:17:43Z
11946,23795,2011-03-27T00:32:18Z
11946,956407,2011-03-26T23:15:57Z
11946,193770,2011-03-26T22:43:55Z
11946,139832,2011-03-25T23:58:59Z
11946,49824,2011-03-25T17:38:34Z
11946,193770,2011-03-25T16:51:59Z
11946,84412,2011-03-25T13:25:07Z
11946,179860,2011-03-24T23:57:22Z
11946,193770,2011-03-22T22:28:46Z
11946,765820,2011-03-20T19:12:41Z
11946,193770,2011-03-20T16:42:44Z
11946,84412,2011-03-19T17:09:54Z
11946,193770,2011-03-19T03:13:29Z
11946,84412,2011-03-18T14:31:53Z
11946,84412,2011-03-17T22:15:41Z
11946,55387,2011-03-14T18:49:49Z
11946,193770,2011-03-13T20:48:34Z
11946,193770,2011-03-13T00:25:34Z
11946,71881,2011-03-11T22:10:25Z
11946,55387,2011-03-11T15:51:18Z
11946,426311,2011-03-11T15:42:58Z
11946,193770,2011-03-11T03:04:36Z
11946,95255,2011-03-10T22:39:47Z
11946,193770,2011-03-10T00:11:49Z
11946,193770,2011-03-05T18:32:22Z
11946,193770,2011-02-27T16:00:46Z
11946,139832,2011-02-27T01:01:52Z
11946,84412,2011-02-26T16:12:59Z
11946,193770,2011-02-26T15:52:16Z
11946,84412,2011-02-25T15:45:37Z
11946,193770,2011-02-21T03:59:20Z
11946,68112,2011-02-20T21:18:25Z
