placeid,night,morning,noon,evening
1261771,5,0,1,3
590865,6,1,2,6
714651,12,0,0,5
99286,14,1,0,8
41307,15,0,3,16
779835,15,1,2,2
1217290,6,0,9,28
144185,30,1,1,12
502042,15,1,0,6
858111,20,0,1,6
1537963,8,0,3,7
600432,24,2,0,7
693333,5,1,0,13
831039,2,1,2,8
264403,10,3,1,10
1564322,5,0,0,3
1142947,6,1,0,7
1564018,4,0,1,5
123337,27,4,1,10
1494281,6,1,2,10
670797,1,0,0,9
55399,14,0,2,13
55401,10,0,2,11
758571,2,0,1,10
513793,3,0,1,7
213597,3,0,6,30
538357,7,0,3,11
4502471,11,1,3,17
601574,6,3,3,7
7153778,6,1,7,12
5714352,2,1,1,4
381324,10,0,0,50
47092,22,11,0,2
701345,22,0,0,10
1503855,3,0,0,15
24538,13,0,0,26
33494,20,0,1,5
396791,3,0,0,16
419915,1,0,1,7
73676,23,0,0,16
513668,14,1,0,2
652238,22,2,0,1
24611,2,1,9,28
1309762,14,0,0,2
183256,21,1,1,21
339544,7,5,1,17
78718,37,9,1,5
5601036,5,0,1,5
42963,6,0,7,11
387246,10,0,0,12
391377,9,2,1,4
304445,4,0,4,8
451837,8,0,0,1
116094,26,1,0,20
396392,3,1,1,6
389669,21,0,1,10
364523,13,0,2,23
225681,17,1,3,7
305953,7,0,0,4
211493,15,6,1,0
354611,3,0,1,3
333231,4,0,131,48
1594583,61,3,9,41
5001162,8,1,1,10
170348,2,0,1,8
2862817,0,0,11,5
840486,12,0,0,7
2442724,23,0,0,24
42716,23,3,7,24
559905,16,1,0,17
458396,2,0,3,6
486850,11,0,2,12
33492,41,2,0,5
553437,14,1,1,18
210741,22,3,0,15
543963,6,1,8,12
425938,7,0,3,5
331694,5,0,0,5
32960,18,0,23,46
819758,7,0,0,7
819222,1,0,0,7
182549,11,3,3,11
167120,5,1,1,3
139192,0,1,0,4
510538,4,0,1,8
510557,5,1,0,5
1087655,7,2,3,10
738893,6,1,0,8
772219,7,0,4,13
180179,13,2,4,18
1468272,6,1,0,3
1158189,13,0,1,6
330852,8,0,2,27
33445,17,0,2,8
69749,11,1,0,2
591958,5,3,1,2
794291,5,1,1,1
79950,8,5,1,5
339553,19,0,0,3
533137,3,1,1,13
151064,12,3,0,0
52408,8,2,0,6
845363,2,1,2,16
231975,9,1,0,7
540890,13,0,4,11
181646,14,1,17,10
1023738,0,0,0,9
40939,81,5,1,14
33998,16,2,1,4
966445,16,1,0,7
976127,0,0,0,12
483439,9,14,0,0
166156,4,3,0,5
844728,1,0,2,29
555395,6,4,0,4
548630,10,0,0,8
696258,7,0,0,3
459004,34,1,0,10
68655,7,5,0,2
27291,22,1,6,16
1567913,10,1,4,15
36995,8,0,0,5
1314518,4,0,1,6
102570,15,0,0,10
447667,5,0,0,14
218746,29,1,27,19
183180,19,1,3,26
521249,16,0,0,7
102372,31,2,0,12
668559,12,0,7,12
1256172,18,0,0,4
55392,12,5,4,16
7234464,5,1,2,3
221756,19,1,1,0
27442,2,8,1,9
91331,5,0,2,12
297413,15,2,0,14
140435,31,19,1,6
391427,20,10,0,3
2666163,21,0,0,17
272508,45,2,2,22
1401190,0,0,5,14
6589978,4,0,4,16
646597,7,13,0,2
197207,100,13,0,8
218906,29,6,1,15
600556,2,1,0,7
887890,6,1,2,0
6832822,5,5,2,1
508230,3,2,2,3
646141,6,0,1,5
51340,14,0,2,7
590484,3,1,0,7
352380,7,2,4,4
453929,10,1,0,8
370306,43,4,0,21
3681793,6,1,0,4
251480,7,0,0,24
2329038,2,0,0,0
651831,7,0,0,7
97966,64,1,0,17
1811719,10,1,0,4
806835,10,1,2,9
1255408,7,1,1,9
274673,21,4,0,10
2733793,0,0,0,7
997705,5,2,0,5
194343,3,0,2,4
591049,11,0,1,2
496600,7,0,0,9
63905,8,0,0,16
55387,25,5,13,75
289743,8,0,1,12
705446,9,0,1,24
6872478,1,0,0,2
173783,6,0,0,2
166163,7,1,22,9
956182,7,2,1,12
709436,5,0,1,5
25776,20,1,3,17
747864,23,1,0,3
554061,10,5,1,6
262468,34,8,1,1
32279,33,3,2,14
341308,9,1,1,1
101618,6,0,2,29
33448,16,2,1,3
384307,7,1,0,4
402508,12,0,0,13
75685,24,6,1,14
1209579,9,0,1,6
120345,9,1,0,3
933336,4,0,6,9
813897,10,0,0,3
736951,20,1,0,56
988510,4,0,1,1
562089,10,2,2,4
235992,18,1,0,13
639677,5,1,0,7
306737,12,0,1,5
718860,4,0,0,5
231055,8,0,1,5
559682,9,0,0,10
553453,18,1,0,28
242185,12,1,2,9
78542,36,2,0,32
441916,3,0,1,7
7026120,15,4,9,5
201262,6,0,2,11
6546653,9,0,0,7
1306285,6,0,4,2
120256,33,8,1,21
819525,10,2,0,6
417263,21,0,1,4
390335,22,2,1,4
289087,11,0,4,5
237486,10,1,1,4
203350,7,1,2,4
65528,18,5,0,5
907739,6,0,0,5
640884,12,2,0,5
178228,4,2,1,9
688841,2,0,1,3
798348,5,0,0,6
481036,26,6,0,16
542658,9,1,10,11
270572,16,1,0,3
604405,25,12,1,0
6488390,4,1,1,4
942365,9,4,1,0
795143,13,3,0,2
459558,36,6,3,16
410141,11,1,0,1
105268,41,8,1,21
276405,16,4,1,3
27394,5,11,3,3
225915,13,2,0,1
225279,6,0,0,5
86549,23,4,0,4
386911,10,1,0,4
13692,75,15,2,10
300155,15,4,0,3
300133,25,3,1,3
383374,48,2,1,14
524850,12,0,1,10
486511,6,1,1,3
451138,6,0,0,3
334901,2,0,1,7
217601,8,0,5,54
90212,6,1,9,23
259411,2,0,7,6
215680,8,1,1,3
1262560,7,2,0,3
574047,7,0,1,21
397245,15,1,2,7
47805,14,0,4,25
290590,7,0,3,50
305809,13,0,0,9
300263,12,10,0,10
249832,8,0,9,6
227177,9,4,0,2
678152,14,0,0,1
1131880,11,0,0,6
507319,6,0,0,2
736912,6,1,0,5
507297,6,0,4,9
356351,26,5,1,12
1315319,6,0,0,2
372732,20,5,0,7
1379233,1,0,3,6
582811,3,0,1,11
754467,3,0,1,7
817576,3,1,0,5
366465,13,0,0,6
665538,6,0,2,6
899869,11,2,0,5
507311,7,0,0,3
233137,9,3,0,4
545386,3,0,1,4
1054897,10,0,0,11
1455856,8,0,1,10
1120050,10,0,0,8
602327,7,0,3,3
826302,5,2,0,7
58441,11,1,0,8
76415,6,0,1,16
341517,54,4,2,17
685758,1,1,4,10
474344,5,1,2,5
1159023,8,1,0,5
1434452,4,0,0,8
43537,42,0,0,39
6773303,9,1,3,43
233075,14,3,0,3
65513,15,1,1,6
133477,27,3,0,19
216003,23,2,1,7
42927,46,2,5,75
153201,25,0,1,9
1338994,11,1,4,3
46670,20,2,4,24
817896,3,0,1,7
1405662,0,0,8,9
733704,2,2,0,7
310275,23,2,0,12
1013921,3,0,2,3
1185903,2,0,1,21
626470,19,0,3,12
495898,8,1,0,11
451910,1,0,1,15
99633,7,3,0,0
409437,2,0,7,33
468385,2,0,3,10
431431,1,0,2,14
602349,6,4,4,17
848885,26,2,1,5
175383,33,9,1,12
773416,25,0,17,6
230035,6,0,15,76
366293,15,0,4,26
122830,3,0,0,15
533366,23,0,3,40
305741,8,1,1,6
585460,3,3,0,2
432234,12,0,1,12
325774,51,1,4,54
1439918,3,0,0,1
38208,25,1,0,12
603524,6,0,3,2
519157,12,1,6,3
97665,16,0,4,17
28139,10,8,0,5
463660,7,1,1,4
820967,1,1,0,2
801659,5,0,0,2
1244066,1,0,5,2
519362,12,0,0,4
519253,4,0,2,6
1584585,11,0,6,7
3168588,23,1,1,11
2802098,29,3,18,29
3315739,31,9,6,4
6558302,3,0,0,7
1399311,48,6,1,7
3316296,8,1,4,2
487435,1,0,1,0
864754,6,0,0,4
1443542,8,1,0,5
3994453,4,0,0,6
1242118,5,0,0,3
309003,19,0,1,9
6890341,2,1,2,3
226899,18,2,9,9
831600,7,3,1,3
1396650,4,0,4,5
526372,10,2,3,7
6471357,3,0,12,10
1529188,1,1,1,5
483318,4,4,1,1
588762,8,2,0,13
5887881,1,1,0,9
1548585,3,1,1,5
2049050,0,1,0,4
643157,3,0,3,4
848117,4,0,0,2
44869,18,2,0,1
437356,7,2,7,2
502304,15,0,1,2
182990,6,0,2,3
561530,7,0,3,3
218689,7,0,4,9
657873,6,0,3,12
622715,10,0,0,3
6566936,3,0,0,6
12652,74,30,12,27
27714,4,1,2,3
870702,4,1,2,1
656628,3,0,1,1
5013361,8,0,0,2
105034,23,1,1,7
922822,19,1,1,14
144469,9,0,1,29
1462609,4,1,1,7
1020621,11,0,0,1
445389,2,0,4,3
748060,5,0,4,6
629458,6,2,2,5
579588,8,1,5,6
1183960,0,0,0,6
191064,6,1,2,14
659527,8,0,0,7
335779,11,0,8,16
886775,7,0,2,10
482500,11,2,0,2
549625,14,1,0,4
1568881,5,0,0,3
810230,14,1,0,20
548838,7,1,0,0
1494329,5,0,1,5
236740,14,1,2,18
431530,6,2,1,2
354668,12,2,2,8
1373750,2,0,1,5
891414,2,0,4,10
852480,3,0,1,5
1041031,1,0,10,7
831987,4,0,2,11
1064295,0,0,2,10
223259,3,1,2,13
299826,1,1,5,10
547036,1,0,0,11
656039,11,0,1,6
365918,4,0,0,5
1259394,3,0,0,4
1397941,16,4,0,5
864461,29,2,1,9
1056644,6,2,1,2
924984,11,1,3,1
394385,7,2,1,2
116782,8,1,1,1
670548,13,2,2,9
697184,19,1,3,9
1219686,7,1,0,2
794263,18,3,1,2
1198508,5,0,0,6
872647,6,0,2,9
714681,17,1,6,9
1258040,5,0,2,2
525131,3,0,0,1
646598,7,0,2,1
458722,9,2,1,4
634771,1,0,0,7
507329,6,0,12,7
539172,7,0,0,0
802705,6,0,1,6
748922,7,3,0,1
867534,7,0,0,3
548223,9,5,0,2
557144,6,2,1,2
78730,25,8,1,4
331256,3,0,1,4
354221,8,0,2,5
147304,8,0,2,5
430061,0,0,1,8
219660,4,0,4,16
854734,1,1,0,1
58437,4,0,2,5
617788,7,2,1,2
1080271,5,1,0,2
171208,18,1,0,3
443635,8,2,0,3
235587,7,3,1,9
1172036,5,0,2,7
510850,10,4,2,36
673494,5,0,7,22
398379,8,0,0,9
659881,8,1,2,4
821572,3,1,2,5
837725,0,0,1,11
213359,7,0,2,64
438889,5,0,4,3
547644,3,0,1,10
928297,3,0,9,4
942207,7,0,1,8
236539,6,0,3,8
204620,10,0,1,9
1115031,8,3,2,10
293107,9,3,2,8
437358,7,1,6,4
1449028,4,0,0,6
122097,6,0,3,8
856487,6,1,9,1
1449204,3,0,3,4
213496,3,1,2,3
1449073,2,0,0,7
1269970,3,0,0,4
1257592,4,167,18,52
166122,8,0,1,4
1393100,1,0,0,0
157834,5,2,2,3
171378,5,3,1,5
64685,5,0,2,7
165746,6,0,1,3
241462,1,0,0,9
122392,3,1,0,7
777952,1,0,0,2
924090,7,0,0,9
1124020,9,0,0,3
620091,3,0,7,11
821312,6,1,0,2
169343,32,1,19,32
701250,0,0,2,6
464151,2,0,0,5
526718,9,2,0,1
402028,5,0,4,11
761172,5,1,0,2
35658,294,109,34,53
991498,2,0,10,7
706235,22,0,1,8
298691,7,2,2,3
820468,9,0,1,7
447583,20,0,7,7
804218,4,2,2,4
1071301,11,0,117,17
953505,207,2,3,78
1163740,12,1,0,4
1441216,10,0,1,6
129202,54,1,2,24
496368,3,0,1,8
949867,3,0,0,3
583483,17,1,3,9
784514,6,1,2,9
710758,12,0,2,3
569631,9,0,1,2
1001641,5,1,4,1
528947,3,0,3,12
323035,1,1,2,9
406971,0,0,2,7
496630,3,0,4,28
728717,0,0,0,4
617721,6,1,3,3
159169,8,0,4,7
254871,6,1,2,7
780027,3,0,1,1
585234,8,0,1,1
507371,4,1,2,3
757522,3,0,2,5
530493,5,1,2,1
507382,14,1,4,14
603860,3,0,1,2
485877,6,1,1,2
510395,6,1,6,6
530656,11,1,5,4
778925,2,1,2,2
629449,6,2,2,2
942686,4,1,3,7
712743,4,1,2,1
561839,5,0,6,5
525956,14,0,0,5
153782,6,0,2,8
197644,8,1,6,5
519184,8,0,1,3
526051,8,0,1,3
561540,11,0,2,4
643149,3,0,3,4
643146,5,0,2,3
525953,7,0,0,5
758649,2,0,1,4
330463,7,0,1,11
874053,7,1,2,2
566691,13,0,0,7
388431,2,0,3,7
453661,11,0,2,4
239137,14,0,2,3
1132400,9,0,3,3
536798,7,5,2,4
1145718,9,1,8,5
11548,2,0,16,40
988588,2,0,0,6
22488,6,0,0,10
560972,6,0,3,0
571029,6,0,4,5
170003,62,2,12,92
977396,4,1,2,6
854452,3,1,28,6
843424,0,0,8,13
504621,3,0,0,12
504639,2,0,1,8
636186,2,0,0,7
397054,4,0,7,11
482947,5,1,1,9
150133,5,1,0,8
519774,7,0,2,5
520622,9,0,1,3
519685,8,0,2,1
584721,6,0,3,1
510510,6,1,6,5
519626,7,0,1,3
519790,6,0,1,8
787737,9,0,0,3
492170,16,2,5,6
21120,5,0,0,8
400112,5,0,0,3
504671,1,0,0,18
982887,2,0,0,1
736342,2,0,0,9
527773,6,0,2,3
158615,4,2,1,11
128966,6,0,5,9
574144,5,0,5,9
836841,0,0,5,8
467027,4,1,3,9
492256,3,0,3,3
445902,5,0,1,6
1024773,4,0,4,14
81130,80,4,1,9
14183,7,0,3,3
861771,4,1,0,11
501973,7,0,0,4
420970,2,0,1,4
384168,3,1,0,6
258998,2,0,3,6
802738,3,0,0,4
140929,3,0,5,3
776927,5,0,1,2
213381,2,0,1,5
384176,1,1,1,3
161681,18,1,1,3
224501,8,1,0,12
739602,8,1,6,18
326222,9,2,0,8
161703,10,1,0,9
529143,6,0,0,11
36607,13,0,0,15
1005427,6,2,0,2
565132,7,1,1,8
37718,11,0,1,38
296466,5,1,2,15
421692,4,1,1,12
519554,3,0,1,7
519531,5,0,0,5
519440,4,0,2,4
510520,9,0,4,8
287725,22,0,1,11
825141,1,0,0,7
844952,5,0,0,6
963858,67,4,4,15
848332,14,0,0,3
1072695,3,0,1,17
1148355,1,0,0,12
928800,5,1,0,8
1109265,1,1,1,12
339821,3,1,10,10
153156,8,1,4,6
164599,17,1,7,19
159589,9,0,6,19
360212,9,1,7,7
784812,1,0,0,13
312907,2,0,1,4
1202720,2,0,1,5
643428,4,0,2,6
504493,11,0,1,9
646603,4,0,1,3
878777,0,0,0,35
213462,3,2,2,9
519336,10,0,1,2
1050764,4,0,1,2
246459,32,3,1,26
178609,6,2,4,30
499405,17,0,2,22
433756,6,0,1,6
181622,9,0,60,24
13586,8,1,1,8
953369,1,2,1,8
286879,13,0,1,4
561535,6,0,3,4
516858,4,0,3,4
603982,7,0,2,2
519489,9,0,1,2
677550,5,0,4,7
955920,6,0,0,7
650733,9,0,0,12
507358,11,0,0,6
223925,6,1,0,10
843182,0,0,10,2
519206,3,1,0,3
22587,14,0,1,16
22586,7,0,0,9
831330,0,0,0,2
122441,8,0,1,14
284207,1,1,1,10
154315,5,0,3,7
635563,4,0,1,8
246526,1,0,1,8
720691,1,0,199,12
839801,45,0,1,52
466866,1,0,3,9
610427,0,0,2,12
164183,8,0,1,18
157707,5,0,2,10
408822,0,0,1,8
731618,7,1,2,3
440425,15,0,6,43
771079,3,0,2,3
199256,1,2,1,6
397422,6,1,3,5
439954,7,0,0,8
242396,26,3,0,24
759971,7,1,1,8
794476,8,0,0,3
786723,1,0,0,8
187510,6,1,3,19
513879,6,0,2,2
695229,7,0,0,6
591699,14,0,0,2
588982,8,0,0,2
293598,7,0,0,1
732683,5,0,1,2
659256,6,2,0,0
334659,4,1,0,9
560207,1,1,1,8
81070,23,2,3,36
420257,2,1,5,24
201198,11,0,1,2
465853,8,0,4,9
782898,1,0,1,1
171312,18,1,2,5
442610,4,0,0,6
120396,14,1,0,19
172837,17,1,1,6
305994,8,0,0,2
206746,10,0,0,5
369909,2,0,7,7
306130,16,1,0,3
604173,10,0,1,3
596573,8,2,0,1
443022,2,1,0,6
787611,18,3,1,5
556780,5,0,1,2
571010,10,0,1,4
524816,20,0,1,9
192460,4,1,0,2
309672,19,0,1,1
298525,16,1,2,3
629722,2,2,1,4
372816,13,0,0,10
483183,9,1,0,4
720930,5,0,2,4
648054,3,0,3,4
416892,9,0,0,1
677316,5,0,3,4
244518,23,0,0,6
510788,3,1,0,12
518988,8,1,0,3
537456,2,0,0,8
390190,13,0,0,5
56427,9,0,7,42
441869,2,0,1,3
11044,5,0,3,4
733127,8,1,0,2
487549,4,1,3,5
496613,6,0,2,9
158060,13,2,3,13
519200,3,0,0,10
246491,6,0,2,6
345265,2,1,0,5
110930,11,0,1,14
547121,4,1,0,5
378297,7,1,0,2
745380,1,1,0,6
656264,3,1,6,11
605807,6,0,3,4
646268,7,0,0,2
235972,19,0,2,22
377877,9,0,2,2
561819,6,0,0,6
744761,2,0,2,4
139335,32,1,3,24
372434,13,1,2,8
104616,9,2,2,10
443395,5,1,1,6
486909,2,0,3,5
611635,3,1,0,12
287114,2,1,3,7
223271,4,0,0,11
384200,5,1,3,10
187954,13,0,4,9
519383,12,0,1,8
295359,2,0,2,7
96859,10,1,13,17
693607,0,0,2,7
721224,4,0,3,13
239486,2,3,1,5
670460,6,0,4,5
207043,13,1,2,24
344426,1,1,3,22
569847,3,1,1,3
689615,13,3,2,13
339949,4,1,3,20
265092,11,1,1,4
427545,7,1,1,4
264778,0,1,1,7
265069,8,2,1,6
425412,5,0,2,23
662918,2,0,2,7
727418,2,0,5,2
218439,3,0,0,9
510532,6,0,2,8
98617,10,0,2,6
259172,6,0,1,5
109031,4,1,0,10
496547,8,1,2,5
584750,9,0,1,8
209734,4,1,1,3
602367,2,0,0,1
611930,4,0,4,8
606466,7,0,1,8
258729,2,1,1,10
609742,1,0,3,11
496572,3,0,2,6
528210,2,0,2,8
184063,3,0,3,6
525947,8,0,0,2
491026,2,0,0,9
78732,7,1,1,6
491877,5,0,0,10
358957,3,0,0,9
119810,3,0,2,8
415307,3,1,1,9
13185,7,1,0,5
120769,42,2,3,12
540768,3,0,1,7
227301,5,2,0,11
54366,27,0,1,31
163425,3,0,4,6
443748,7,0,0,3
37004,3,0,1,10
148225,8,2,0,1
583041,8,0,1,9
591604,5,1,0,4
556519,9,1,0,2
176144,11,0,1,7
570711,14,0,0,3
570269,6,0,0,4
600121,9,0,2,10
183162,5,1,0,10
113386,11,2,4,10
122425,16,0,1,6
315955,24,1,1,7
683063,4,0,3,3
683036,5,1,0,8
269380,17,1,1,9
584536,8,0,2,2
296491,7,0,4,4
53348,10,0,0,7
542229,9,0,0,3
13585,4,0,1,4
545830,4,1,1,15
113388,6,0,3,16
199641,1,2,1,10
290963,4,2,0,18
513204,2,1,0,6
676146,2,1,3,9
24454,24,0,30,15
41340,7,1,4,25
564713,4,0,0,4
490838,6,0,0,11
668570,3,1,1,4
668566,6,1,1,4
668531,6,1,1,4
184440,13,0,3,4
355898,21,1,2,18
359839,4,0,0,7
514116,29,6,4,15
384427,39,10,1,13
537658,3,0,0,11
122523,4,0,1,10
610841,1,0,0,11
604567,3,1,1,8
38648,2,1,2,21
1080608,3,7,0,6
664122,6,0,0,5
554347,4,0,1,2
427358,2,0,0,3
306193,5,0,0,2
90093,11,0,2,18
431177,5,0,0,3
156917,8,3,0,18
483277,30,6,0,3
615038,3,0,0,5
27991,16,2,2,2
521910,3,2,0,3
161434,5,1,1,11
511064,1,0,10,38
334608,7,0,0,12
31503,13,0,3,5
307238,4,0,1,3
510569,5,0,1,6
462684,10,0,12,48
220691,12,1,2,8
208428,2,0,1,6
636135,4,0,0,2
636091,8,0,0,4
32541,15,1,5,27
635949,4,0,1,8
92296,4,1,1,4
416796,4,0,1,5
331146,2,0,2,7
211030,23,1,1,14
232898,42,7,0,2
538341,6,0,3,2
538178,2,1,2,3
536812,3,0,3,6
290331,2,0,1,12
525819,13,0,0,1
496576,3,0,2,5
496488,4,1,2,2
496289,3,0,1,9
442898,5,0,1,5
1279270,10,2,2,2
696016,16,5,2,1
108406,9,1,2,6
633487,12,1,1,2
1375662,12,1,1,6
1389428,9,2,0,2
17828,12,0,1,4
4764443,8,0,0,1
3741469,11,1,6,2
918327,14,1,1,1
570667,30,1,0,7
1349837,9,0,3,4
3936191,7,0,0,4
226950,11,4,2,5
1582188,8,1,0,2
979710,5,0,4,2
745185,9,0,0,3
37195,8,0,0,3
521453,16,10,0,0
106440,5,1,0,13
360089,10,1,8,10
1216267,3,0,5,6
36758,31,3,0,6
57096,8,0,0,9
7358800,0,0,8,3
223996,5,0,0,21
749720,6,2,0,5
994157,8,1,0,9
30797,11,1,3,21
28507,15,0,2,11
28382,12,0,4,21
461242,6,1,3,11
80940,7,0,1,0
7510632,11,0,0,12
6578971,2,0,3,10
599602,2,0,14,12
549322,23,2,0,6
582845,8,1,1,21
1192854,10,0,1,16
1096385,2,0,0,7
104120,2,0,1,12
49035,9,1,0,32
5347383,41,4,0,7
290899,21,0,0,13
37230,6,0,10,12
33502,5,0,2,8
563878,2,0,1,9
24668,12,3,0,10
39035,26,1,2,8
59134,11,0,0,3
119357,43,0,0,14
508340,9,6,0,2
439268,4,0,4,13
220921,13,3,0,4
170654,0,0,2,9
247186,1,2,4,10
6843134,21,6,19,13
6731601,3,0,0,5
4211727,9,0,13,5
1517148,4,0,1,6
1248968,8,0,2,4
542099,12,0,0,4
408400,29,2,2,33
109796,5,0,2,4
1462785,3,0,0,5
1010130,3,1,3,1
7430580,0,0,0,3
5706216,2,0,1,7
562276,10,1,1,5
818582,3,0,3,4
455218,1,0,4,3
439841,14,0,0,10
424351,8,0,1,7
1056472,14,3,2,5
600534,11,0,0,3
905374,4,1,2,3
591156,15,0,1,8
954102,12,1,7,30
1253971,3,0,3,7
1156746,10,2,0,6
1149203,10,2,1,6
1859284,12,1,1,8
1073112,6,1,2,17
1433089,1,0,41,17
5912053,14,1,4,10
1451913,4,0,4,2
843025,68,4,22,81
1463431,5,0,1,3
1019750,7,1,2,7
1930032,2,0,2,5
6536658,3,1,0,3
443190,5,0,0,3
147411,9,1,0,9
6558769,2,0,0,2
1187165,9,0,0,3
746795,18,4,2,16
552149,2,3,0,5
1456082,7,0,1,4
1404017,81,2,0,5
3794759,7,3,0,0
1549022,11,5,2,3
2048490,8,2,0,11
1591728,94,5,16,121
7083917,19,0,0,11
712304,15,2,3,2
78962,12,0,2,2
814317,9,0,2,6
178456,13,0,9,14
970821,4,0,2,1
535025,12,3,2,5
77464,18,0,0,3
160777,0,1,3,15
226885,46,4,3,22
921116,2,1,5,2
1272289,3,0,0,16
1326798,4,0,0,13
867902,11,0,0,6
2487241,2,0,5,4
655508,8,0,1,2
1038518,19,6,4,29
1009800,22,0,0,0
509229,22,2,5,11
4114711,6,2,9,4
917863,7,0,1,0
27344,4,1,0,6
7179656,2,0,3,23
7218910,0,0,0,10
7157246,18,0,0,2
147582,16,1,0,21
1351352,4,0,0,3
1015592,5,0,3,11
7094860,14,0,0,5
224687,21,0,3,33
85144,34,2,1,15
614578,7,0,0,12
33915,14,0,1,15
955754,5,0,1,6
907885,6,1,0,3
847614,9,0,1,6
960616,6,0,0,8
161749,17,0,11,14
177865,5,0,1,18
773598,15,1,1,5
279658,1,0,0,7
205364,14,1,2,5
658765,4,1,0,6
556433,6,1,0,5
483145,10,3,0,1
57553,2,0,1,3
211363,11,12,0,1
455703,2,2,4,12
709240,1,0,2,6
1092445,10,0,0,16
147431,6,0,0,8
37783,10,0,0,12
232441,5,0,0,1
1158883,7,1,0,2
655219,2,0,0,8
1158475,10,4,5,3
997852,4,1,1,2
878927,15,3,2,40
347082,4,0,3,5
755655,29,4,8,20
793577,4,0,0,6
1005988,6,0,1,11
868051,6,0,2,9
347397,11,1,4,13
887447,7,0,2,0
442323,19,6,2,6
940973,3,1,2,3
1187811,5,1,3,5
718201,3,1,3,5
176070,4,2,1,3
349155,10,2,0,7
1043156,1,2,0,4
956572,5,3,1,6
887535,16,1,4,12
306108,10,2,2,5
504442,5,1,5,2
432740,5,1,0,1
916492,2,1,0,3
236188,6,1,0,3
683033,2,3,0,3
711615,4,2,1,1
444072,5,2,1,3
918068,5,1,2,1
712948,5,1,0,1
233123,9,3,1,4
269253,6,1,4,10
71867,8,2,0,5
912553,5,1,1,2
370068,8,1,1,4
52407,3,2,0,8
186610,9,1,1,16
53386,16,1,1,4
785343,5,1,1,9
162167,4,2,1,2
27751,7,2,2,3
226314,4,1,1,2
53380,12,1,1,3
53384,10,1,2,8
144432,32,2,1,17
660974,3,0,3,2
783934,1,0,6,3
553371,8,4,9,16
379989,17,0,6,11
914321,8,0,2,3
600396,6,1,2,3
723386,5,0,5,4
602315,5,0,2,5
345322,6,1,1,7
648465,9,3,6,3
1151263,5,0,0,1
933496,6,0,3,14
1028987,5,0,2,3
251297,12,8,4,2
927995,3,0,1,3
539429,7,0,1,1
934140,3,0,1,7
691781,4,0,1,5
291484,7,1,3,4
205876,7,1,1,5
1056996,13,5,0,8
931625,30,11,15,12
931621,29,9,17,12
649926,13,6,1,3
229161,6,0,0,8
880649,7,1,1,1
695327,9,0,3,12
838703,4,0,0,4
766668,5,0,1,3
150448,16,2,5,27
1020845,5,0,1,2
831454,2,0,1,9
628597,4,0,1,5
715576,3,0,4,15
302182,7,2,2,7
510592,2,0,0,7
824222,2,0,2,6
636599,3,0,7,26
479352,1,0,1,5
924670,4,0,0,2
48784,13,1,2,24
371896,9,0,0,14
223689,8,0,10,36
1516531,9,2,6,5
857057,2,0,0,8
13271,9,0,0,5
5391691,12,1,0,12
309404,16,2,2,12
1526552,37,5,3,31
629576,13,0,0,11
103739,14,0,1,26
1535168,4,1,0,10
434577,28,0,0,7
396395,6,2,2,9
64703,12,1,0,12
394281,7,0,0,14
433824,4,0,0,0
210611,12,0,0,1
377984,13,0,0,2
518302,6,0,1,2
710848,3,0,0,2
559778,4,2,1,4
490576,5,0,1,3
453546,12,1,1,3
686619,3,0,1,4
587221,3,0,0,3
999251,6,4,0,8
55305,39,1,6,27
564031,7,1,4,12
594697,3,1,0,6
724627,9,0,1,4
1092773,1,0,0,7
1054914,4,0,0,3
1104537,3,0,0,8
1289762,2,1,0,6
572039,8,1,5,10
920390,3,2,2,6
305918,20,1,1,2
826066,23,4,4,25
302953,22,0,1,11
538650,8,0,0,4
804189,2,6,0,0
783035,2,0,0,0
453771,9,0,1,1
556236,8,4,0,1
298731,35,2,4,11
495493,4,1,0,8
1364122,3,0,3,6
1526496,6,1,2,11
296383,5,1,3,15
404343,112,8,13,69
516969,8,11,0,5
39757,26,1,1,15
27351,10,4,3,4
561984,22,0,0,10
196007,7,0,0,1
740122,3,0,1,4
1418886,4,1,0,5
1222581,13,1,9,10
697856,4,1,2,3
425305,12,0,4,17
856735,4,1,0,2
447744,7,0,0,3
478216,6,0,3,3
960778,6,0,0,5
1363854,6,0,1,9
1131869,10,1,1,13
1229388,1,0,0,8
304073,9,0,0,6
1600204,24,10,0,0
74407,40,5,3,7
607580,6,1,3,7
43521,13,0,0,6
328058,39,1,4,32
348362,13,0,0,3
33493,38,3,0,8
1068796,1,0,1,10
383687,16,0,1,0
533229,24,2,0,8
214361,4,0,6,2
85230,9,0,0,10
866424,15,1,0,1
460948,3,0,6,19
721962,4,0,0,13
577955,5,2,0,3
728239,2,0,0,0
1147989,2,1,7,13
1491949,2,1,0,6
339026,4,0,1,9
822670,9,1,0,4
484752,25,0,0,22
807618,5,0,1,7
655898,9,0,0,11
52928,25,6,56,55
6401117,7,3,0,0
138888,2,0,0,13
519436,23,1,0,31
1536140,8,1,1,13
731683,19,3,0,10
1328883,5,0,0,0
2218045,5,1,0,9
5339820,14,0,0,4
330327,7,0,2,4
759981,8,1,0,4
917461,4,2,0,4
299874,7,0,0,0
80068,17,0,0,10
129483,11,0,0,1
984932,4,0,13,33
46005,26,1,2,19
1117092,7,0,0,2
