userid,placeid,datetime
53195,391801,2010-01-19T06:09:12Z
53195,209178,2010-01-18T17:46:17Z
53195,323466,2010-01-18T17:43:56Z
53195,191474,2010-01-18T17:39:56Z
53195,408015,2010-01-18T17:32:42Z
53195,408003,2010-01-18T17:31:41Z
53195,323350,2010-01-18T16:22:00Z
53195,192788,2010-01-18T06:59:00Z
53195,323350,2010-01-18T06:58:08Z
53195,46115,2010-01-18T06:57:39Z
53195,323367,2010-01-18T06:57:28Z
53195,209178,2010-01-17T16:26:49Z
53195,392057,2010-01-17T13:11:52Z
53195,209178,2010-01-17T13:04:20Z
53195,381527,2010-01-17T13:03:52Z
53195,184908,2010-01-17T12:41:43Z
53195,374059,2010-01-17T12:40:38Z
53195,74858,2010-01-17T12:39:09Z
53195,312910,2010-01-17T12:37:49Z
53195,301192,2010-01-17T12:37:31Z
53195,311403,2010-01-17T12:37:08Z
53195,49746,2010-01-17T12:36:57Z
53195,45045,2010-01-17T12:36:32Z
53195,59195,2010-01-17T09:21:14Z
53195,77885,2010-01-17T09:10:08Z
53195,56538,2010-01-17T09:08:20Z
53195,54815,2010-01-17T09:06:34Z
53195,343036,2010-01-17T09:05:59Z
53195,338641,2010-01-17T09:04:09Z
53195,91799,2010-01-17T08:58:21Z
53195,190788,2010-01-17T08:55:53Z
53195,228088,2010-01-17T08:55:24Z
53195,202391,2010-01-17T08:53:12Z
53195,235416,2010-01-17T08:52:29Z
53195,198591,2010-01-17T08:51:19Z
53195,184915,2010-01-17T08:50:45Z
53195,184915,2010-01-17T08:50:14Z
53195,208192,2010-01-17T08:49:14Z
53195,212319,2010-01-17T08:48:47Z
53195,296336,2010-01-17T08:48:35Z
53195,378786,2010-01-17T08:48:16Z
53195,325045,2010-01-17T08:46:36Z
53195,209178,2010-01-16T12:20:50Z
53195,193295,2010-01-16T11:25:53Z
53195,392087,2010-01-16T11:11:38Z
53195,392080,2010-01-16T11:09:59Z
53195,392063,2010-01-16T11:05:31Z
53195,392057,2010-01-16T11:02:57Z
53195,391801,2010-01-16T09:34:04Z
53195,209232,2010-01-16T09:32:42Z
53195,229456,2010-01-16T09:12:54Z
53195,209178,2010-01-15T17:10:46Z
53195,381527,2010-01-15T17:09:39Z
53195,344086,2010-01-15T17:09:08Z
53195,323466,2010-01-15T17:08:44Z
53195,323460,2010-01-15T17:08:18Z
53195,344072,2010-01-15T17:06:05Z
53195,364119,2010-01-15T17:04:38Z
53195,323418,2010-01-15T17:02:48Z
53195,204570,2010-01-15T17:01:18Z
53195,323412,2010-01-15T17:01:08Z
53195,224284,2010-01-15T17:00:54Z
53195,323350,2010-01-15T16:46:11Z
53195,192788,2010-01-15T07:00:08Z
53195,323345,2010-01-15T06:59:49Z
53195,209178,2010-01-15T05:59:42Z
53195,216990,2010-01-14T18:56:11Z
53195,229456,2010-01-14T18:55:59Z
53195,209232,2010-01-14T18:55:46Z
53195,209178,2010-01-14T18:49:07Z
53195,381527,2010-01-14T18:48:34Z
53195,344086,2010-01-14T18:47:18Z
53195,323466,2010-01-14T18:47:07Z
53195,323460,2010-01-14T18:46:43Z
53195,344072,2010-01-14T18:44:47Z
53195,364119,2010-01-14T18:42:27Z
53195,323418,2010-01-14T18:41:15Z
53195,204570,2010-01-14T18:39:35Z
53195,323412,2010-01-14T18:39:24Z
53195,224284,2010-01-14T18:39:14Z
53195,323350,2010-01-14T18:26:02Z
53195,192788,2010-01-14T06:57:13Z
53195,323350,2010-01-14T06:57:01Z
53195,224284,2010-01-14T06:47:18Z
53195,209178,2010-01-14T06:02:02Z
53195,223102,2010-01-13T17:42:12Z
53195,209178,2010-01-13T16:39:07Z
53195,344086,2010-01-13T16:37:42Z
53195,323466,2010-01-13T16:37:19Z
53195,323460,2010-01-13T16:36:42Z
53195,344072,2010-01-13T16:35:25Z
53195,364119,2010-01-13T16:31:27Z
53195,323412,2010-01-13T16:29:19Z
53195,224284,2010-01-13T16:29:03Z
53195,192788,2010-01-13T07:00:43Z
53195,323350,2010-01-13T07:00:27Z
53195,209178,2010-01-12T18:07:28Z
53195,288746,2010-01-12T17:10:53Z
53195,71071,2010-01-12T17:09:38Z
53195,323350,2010-01-12T16:49:52Z
53195,192788,2010-01-12T07:13:35Z
53195,323350,2010-01-12T07:13:23Z
53195,209178,2010-01-11T17:24:00Z
53195,364119,2010-01-11T17:17:49Z
53195,323418,2010-01-11T17:15:08Z
53195,204570,2010-01-11T17:14:17Z
53195,323412,2010-01-11T17:14:02Z
53195,224284,2010-01-11T17:13:36Z
53195,323350,2010-01-11T16:57:12Z
53195,323345,2010-01-11T16:56:30Z
53195,192788,2010-01-11T06:58:10Z
53195,323350,2010-01-11T06:57:55Z
53195,209178,2010-01-10T17:44:45Z
53195,184908,2010-01-10T17:25:23Z
53195,190788,2010-01-10T17:21:08Z
53195,292241,2010-01-10T17:01:30Z
53195,237653,2010-01-10T17:01:07Z
53195,181538,2010-01-10T17:00:43Z
53195,301693,2010-01-10T17:00:29Z
53195,95025,2010-01-10T16:57:43Z
53195,186669,2010-01-10T16:57:11Z
53195,81418,2010-01-10T16:56:53Z
53195,301259,2010-01-10T16:56:42Z
53195,204752,2010-01-10T16:56:22Z
53195,81425,2010-01-10T16:56:07Z
53195,204757,2010-01-10T16:55:55Z
53195,185720,2010-01-10T16:55:44Z
53195,136479,2010-01-10T16:55:29Z
53195,333578,2010-01-10T16:55:08Z
53195,118712,2010-01-10T16:51:41Z
53195,61286,2010-01-10T16:51:22Z
53195,163768,2010-01-10T16:50:58Z
53195,61286,2010-01-10T16:50:40Z
53195,238902,2010-01-10T16:50:12Z
53195,167443,2010-01-10T16:49:04Z
53195,242358,2010-01-10T16:48:41Z
53195,285850,2010-01-10T16:47:30Z
53195,70961,2010-01-10T16:46:47Z
53195,246214,2010-01-10T16:46:25Z
53195,173211,2010-01-10T16:39:44Z
53195,155344,2010-01-10T14:50:19Z
53195,156052,2010-01-10T14:48:46Z
53195,177010,2010-01-10T14:48:16Z
53195,60424,2010-01-10T14:27:33Z
53195,97415,2010-01-10T14:26:14Z
53195,128567,2010-01-10T14:21:41Z
53195,327718,2010-01-10T14:17:40Z
53195,66173,2010-01-10T14:17:24Z
53195,66174,2010-01-10T14:17:00Z
53195,328102,2010-01-10T14:16:33Z
53195,63567,2010-01-10T14:16:17Z
53195,63565,2010-01-10T14:15:59Z
53195,357140,2010-01-10T14:15:21Z
53195,107706,2010-01-10T14:07:14Z
53195,330104,2010-01-10T14:00:59Z
53195,335866,2010-01-10T13:59:35Z
53195,223306,2010-01-10T13:57:46Z
53195,209178,2010-01-09T16:20:25Z
53195,332916,2010-01-09T16:02:34Z
53195,177506,2010-01-09T16:02:17Z
53195,71347,2010-01-09T15:47:24Z
53195,199314,2010-01-09T15:16:30Z
53195,288659,2010-01-09T15:15:28Z
53195,288704,2010-01-09T15:15:05Z
53195,301009,2010-01-09T15:14:36Z
53195,289020,2010-01-09T15:14:15Z
53195,288702,2010-01-09T15:13:50Z
53195,288698,2010-01-09T15:13:35Z
53195,117582,2010-01-09T15:12:59Z
53195,350658,2010-01-09T15:02:41Z
53195,288710,2010-01-09T14:58:36Z
53195,235555,2010-01-09T14:57:53Z
53195,288714,2010-01-09T14:57:05Z
53195,288731,2010-01-09T14:56:22Z
53195,251682,2010-01-09T14:56:02Z
53195,288728,2010-01-09T14:55:46Z
53195,350617,2010-01-09T14:54:25Z
53195,149219,2010-01-09T14:52:38Z
53195,288746,2010-01-09T14:52:15Z
53195,66743,2010-01-09T14:31:28Z
53195,71071,2010-01-09T14:31:11Z
53195,57346,2010-01-09T14:30:49Z
53195,227586,2010-01-09T14:25:06Z
53195,203932,2010-01-09T14:18:47Z
53195,324656,2010-01-09T14:11:47Z
53195,203903,2010-01-09T14:08:48Z
53195,209178,2010-01-08T21:57:34Z
53195,229456,2010-01-08T16:31:46Z
53195,211543,2010-01-08T16:30:45Z
53195,191474,2010-01-08T16:30:29Z
53195,209232,2010-01-08T15:55:36Z
53195,209178,2010-01-08T15:34:03Z
53195,344086,2010-01-08T15:33:24Z
53195,323466,2010-01-08T15:32:06Z
53195,323460,2010-01-08T15:31:25Z
53195,344072,2010-01-08T15:30:09Z
53195,323418,2010-01-08T15:25:26Z
53195,204570,2010-01-08T15:24:57Z
53195,323412,2010-01-08T15:24:27Z
53195,224284,2010-01-08T15:24:11Z
53195,323367,2010-01-08T15:16:33Z
53195,323350,2010-01-08T15:11:44Z
53195,192788,2010-01-08T06:58:07Z
53195,323350,2010-01-08T06:57:33Z
53195,209178,2010-01-07T22:14:50Z
53195,325045,2010-01-07T21:56:36Z
53195,130658,2010-01-07T21:54:41Z
53195,202391,2010-01-07T21:44:13Z
53195,184908,2010-01-07T21:43:18Z
53195,228088,2010-01-07T21:41:50Z
53195,87250,2010-01-07T21:31:29Z
53195,213256,2010-01-07T21:30:43Z
53195,87245,2010-01-07T21:30:09Z
53195,60638,2010-01-07T21:29:42Z
53195,168122,2010-01-07T21:29:22Z
53195,302717,2010-01-07T21:29:06Z
53195,145933,2010-01-07T21:28:52Z
53195,87252,2010-01-07T21:28:38Z
53195,121166,2010-01-07T21:28:18Z
53195,118194,2010-01-07T21:27:56Z
53195,295237,2010-01-07T21:27:26Z
53195,333951,2010-01-07T21:26:52Z
53195,245260,2010-01-07T21:24:22Z
53195,12901,2010-01-07T21:23:28Z
53195,329433,2010-01-07T15:26:06Z
53195,136293,2010-01-07T15:24:49Z
53195,323350,2010-01-07T15:12:19Z
53195,192788,2010-01-07T07:11:54Z
53195,323350,2010-01-07T07:11:33Z
53195,224284,2010-01-07T07:00:21Z
53195,209178,2010-01-06T21:07:40Z
53195,203903,2010-01-06T21:07:18Z
53195,223102,2010-01-06T20:25:45Z
53195,223102,2010-01-06T16:45:26Z
53195,209178,2010-01-06T14:54:41Z
53195,323460,2010-01-06T14:52:50Z
53195,204570,2010-01-06T14:44:53Z
53195,323412,2010-01-06T14:44:41Z
53195,224284,2010-01-06T14:44:15Z
53195,323350,2010-01-06T14:29:39Z
53195,192788,2010-01-06T07:42:07Z
53195,209178,2010-01-05T21:02:35Z
53195,223306,2010-01-05T20:39:57Z
53195,330104,2010-01-05T20:34:57Z
53195,180645,2010-01-05T20:22:25Z
53195,245140,2010-01-05T20:21:49Z
53195,245185,2010-01-05T20:15:57Z
53195,251782,2010-01-05T20:15:34Z
53195,91690,2010-01-05T20:15:11Z
53195,47752,2010-01-05T20:12:17Z
53195,47752,2010-01-05T20:11:48Z
53195,301442,2010-01-05T20:11:31Z
53195,245198,2010-01-05T20:11:11Z
53195,87199,2010-01-05T20:06:26Z
53195,87195,2010-01-05T20:03:48Z
53195,145263,2010-01-05T20:00:50Z
53195,12880,2010-01-05T20:00:22Z
53195,167780,2010-01-05T19:57:26Z
53195,245302,2010-01-05T19:56:43Z
53195,12904,2010-01-05T19:56:12Z
53195,173118,2010-01-05T19:52:52Z
53195,329850,2010-01-05T19:50:02Z
53195,157265,2010-01-05T19:45:31Z
53195,304239,2010-01-05T19:37:02Z
53195,87240,2010-01-05T19:36:28Z
53195,87373,2010-01-05T19:36:11Z
53195,93487,2010-01-05T19:35:43Z
53195,283041,2010-01-05T19:35:32Z
53195,200636,2010-01-05T19:35:15Z
53195,213241,2010-01-05T19:35:00Z
53195,301892,2010-01-05T19:34:38Z
53195,93786,2010-01-05T17:45:43Z
53195,329063,2010-01-05T17:45:30Z
53195,142004,2010-01-05T17:33:18Z
53195,46120,2010-01-05T17:00:54Z
53195,193564,2010-01-05T05:06:44Z
53195,46120,2010-01-05T04:58:31Z
53195,46120,2010-01-05T04:57:38Z
53195,46115,2010-01-05T04:53:42Z
53195,326912,2010-01-05T04:50:43Z
53195,204570,2010-01-05T04:46:58Z
53195,191474,2010-01-05T04:46:32Z
53195,211543,2010-01-05T04:46:06Z
53195,209178,2010-01-04T19:55:32Z
53195,203903,2010-01-04T19:53:42Z
53195,324656,2010-01-04T19:49:03Z
53195,228759,2010-01-04T19:47:54Z
53195,324620,2010-01-04T19:41:45Z
53195,223306,2010-01-04T19:35:31Z
53195,209178,2010-01-04T16:33:54Z
53195,323466,2010-01-04T16:32:58Z
53195,323460,2010-01-04T16:31:44Z
53195,323418,2010-01-04T16:24:43Z
53195,323412,2010-01-04T16:23:19Z
53195,204570,2010-01-04T16:21:33Z
53195,224284,2010-01-04T16:18:04Z
53195,136293,2010-01-04T16:16:53Z
53195,298370,2010-01-04T16:16:34Z
53195,250520,2010-01-04T16:14:56Z
53195,46115,2010-01-04T16:14:12Z
53195,323367,2010-01-04T16:13:41Z
53195,323361,2010-01-04T16:12:06Z
53195,323350,2010-01-04T16:09:32Z
53195,323345,2010-01-04T16:08:23Z
53195,181687,2010-01-04T16:04:42Z
53195,192788,2010-01-04T07:10:43Z
53195,209178,2010-01-03T16:27:42Z
53195,209178,2010-01-01T01:41:43Z
53195,55096,2009-12-31T20:41:15Z
53195,209178,2009-12-31T13:30:53Z
53195,117582,2009-12-31T12:11:07Z
53195,301009,2009-12-31T11:46:23Z
53195,288646,2009-12-31T11:44:10Z
53195,288651,2009-12-31T11:43:12Z
53195,288653,2009-12-31T11:41:45Z
53195,288704,2009-12-31T11:41:20Z
53195,198591,2009-12-31T11:29:54Z
53195,209178,2009-12-28T15:54:48Z
53195,192788,2009-12-23T08:29:22Z
53195,209178,2009-12-22T21:00:39Z
53195,192788,2009-12-22T07:02:44Z
53195,224284,2009-12-22T06:50:06Z
53195,209178,2009-12-21T16:53:00Z
53195,224284,2009-12-21T16:34:20Z
53195,156488,2009-12-21T16:25:41Z
53195,46115,2009-12-21T16:24:51Z
53195,192788,2009-12-21T07:19:51Z
53195,209178,2009-12-20T15:54:42Z
53195,198591,2009-12-20T13:28:59Z
53195,229844,2009-12-20T13:28:22Z
53195,198591,2009-12-20T13:27:48Z
53195,229973,2009-12-20T13:27:12Z
53195,199367,2009-12-20T13:26:06Z
53195,198487,2009-12-20T13:25:06Z
53195,198591,2009-12-20T13:24:24Z
53195,127070,2009-12-20T11:07:28Z
53195,209178,2009-12-19T18:55:10Z
53195,209232,2009-12-19T17:39:19Z
53195,191474,2009-12-19T15:06:21Z
53195,71347,2009-12-19T14:51:41Z
53195,164731,2009-12-19T14:50:32Z
53195,229381,2009-12-19T14:49:33Z
53195,117582,2009-12-19T14:48:49Z
53195,199314,2009-12-19T14:15:17Z
53195,117590,2009-12-19T14:14:22Z
53195,227586,2009-12-19T14:05:39Z
53195,203932,2009-12-19T14:02:58Z
53195,203903,2009-12-19T13:53:08Z
53195,209178,2009-12-19T12:12:39Z
53195,209232,2009-12-19T11:45:47Z
53195,209178,2009-12-18T19:06:45Z
53195,229456,2009-12-18T18:27:18Z
53195,224284,2009-12-18T17:44:40Z
53195,192788,2009-12-18T07:37:42Z
53195,209178,2009-12-18T06:06:27Z
53195,204570,2009-12-17T19:32:32Z
53195,224284,2009-12-17T19:30:56Z
53195,209178,2009-12-17T17:42:05Z
53195,223371,2009-12-17T17:14:28Z
53195,223306,2009-12-17T17:03:28Z
53195,223260,2009-12-17T16:57:13Z
53195,216990,2009-12-17T16:53:23Z
53195,209232,2009-12-17T16:53:06Z
53195,192788,2009-12-17T07:07:07Z
53195,209178,2009-12-16T21:22:05Z
53195,160049,2009-12-16T20:22:23Z
53195,209178,2009-12-16T17:10:24Z
53195,192788,2009-12-16T07:20:17Z
53195,209178,2009-12-15T20:16:02Z
53195,191474,2009-12-15T20:11:27Z
53195,204570,2009-12-15T20:09:32Z
53195,160061,2009-12-15T20:05:16Z
53195,96296,2009-12-15T19:58:41Z
53195,211569,2009-12-15T19:55:03Z
53195,71035,2009-12-15T07:19:06Z
53195,124134,2009-12-15T07:16:27Z
53195,191315,2009-12-15T07:15:08Z
53195,184863,2009-12-15T07:09:54Z
53195,211569,2009-12-15T07:07:03Z
53195,158798,2009-12-15T07:05:03Z
53195,96296,2009-12-15T07:01:08Z
53195,204570,2009-12-15T06:53:32Z
53195,211543,2009-12-15T06:48:10Z
53195,209178,2009-12-14T22:10:19Z
53195,209232,2009-12-14T18:06:32Z
53195,209178,2009-12-14T17:55:23Z
53195,192788,2009-12-14T16:14:47Z
53195,192788,2009-12-14T07:34:41Z
53195,191474,2009-12-13T19:10:47Z
53195,203932,2009-12-13T18:58:56Z
53195,71347,2009-12-13T18:29:39Z
53195,66743,2009-12-13T16:02:54Z
53195,128148,2009-12-13T16:00:40Z
53195,160061,2009-12-13T15:07:50Z
53195,204570,2009-12-13T14:52:46Z
53195,191474,2009-12-13T14:40:42Z
53195,189726,2009-12-13T11:11:16Z
53195,159241,2009-12-13T11:08:17Z
53195,71071,2009-12-13T11:01:22Z
53195,71071,2009-12-13T11:00:58Z
53195,71071,2009-12-13T10:59:31Z
53195,203932,2009-12-13T10:47:19Z
53195,177506,2009-12-13T10:45:45Z
53195,203903,2009-12-13T10:36:43Z
53195,191474,2009-12-11T19:50:00Z
53195,191474,2009-12-11T12:04:05Z
53195,160061,2009-12-11T11:54:47Z
53195,193295,2009-12-11T11:51:28Z
53195,192788,2009-12-11T06:59:07Z
53195,191474,2009-12-10T22:32:03Z
141008,195943,2010-03-10T22:15:35Z
141008,66174,2010-03-08T14:57:08Z
28210,273012,2010-08-22T11:46:56Z
28210,713243,2010-08-21T10:13:36Z
128380,4609513,2011-03-11T20:58:36Z
128380,66743,2011-03-11T17:02:54Z
128380,715430,2011-03-11T17:02:33Z
128380,4682955,2011-03-11T17:00:30Z
128380,995659,2011-03-11T17:00:12Z
128380,1758863,2011-03-11T16:59:40Z
128380,1432359,2011-03-11T16:59:18Z
128380,161264,2011-03-11T16:59:00Z
128380,564080,2011-03-11T16:58:51Z
128380,136387,2011-03-11T16:58:35Z
128380,1405174,2011-03-11T16:58:24Z
128380,2535660,2011-03-11T16:58:10Z
128380,1675408,2011-03-11T16:57:28Z
128380,1549455,2011-03-11T16:57:10Z
128380,2033913,2011-03-11T16:56:44Z
128380,1141943,2011-03-11T16:56:20Z
128380,71071,2011-03-11T16:56:06Z
128380,57346,2011-03-11T16:55:22Z
128380,288746,2011-03-11T16:55:02Z
128380,4216753,2011-03-11T10:55:07Z
128380,1441977,2011-03-11T10:54:41Z
128380,1276986,2011-03-11T09:35:54Z
128380,207655,2011-03-11T09:35:41Z
128380,5032187,2011-03-11T09:35:31Z
128380,540212,2011-03-11T09:00:44Z
128380,227603,2011-03-11T09:00:31Z
128380,6402282,2011-03-11T09:00:15Z
128380,133868,2011-03-11T09:00:02Z
128380,5121303,2011-03-11T08:59:53Z
128380,693218,2011-03-11T08:59:43Z
128380,2969137,2011-03-11T08:59:32Z
128380,4591483,2011-03-11T08:59:12Z
128380,470961,2011-03-11T08:58:09Z
128380,1280247,2011-03-11T08:57:57Z
128380,665571,2011-03-11T08:57:47Z
128380,771287,2011-03-11T08:57:37Z
128380,296336,2011-03-11T08:57:29Z
128380,394590,2011-03-11T08:57:20Z
128380,1222472,2011-03-11T08:57:11Z
128380,490764,2011-03-11T08:57:03Z
128380,1309995,2011-03-11T08:56:54Z
128380,5835605,2011-03-11T08:56:45Z
128380,799288,2011-03-11T08:56:34Z
128380,5397476,2011-03-11T08:43:48Z
128380,667245,2011-03-11T08:42:53Z
128380,666145,2011-03-11T08:42:26Z
128380,208192,2011-03-11T08:41:31Z
128380,6402318,2011-03-11T08:21:07Z
128380,1357022,2011-03-11T08:03:06Z
128380,198591,2011-03-11T07:32:42Z
128380,130533,2011-03-10T23:41:30Z
128380,594459,2011-03-10T23:41:19Z
128380,650449,2011-03-10T23:40:07Z
128380,2173623,2011-03-10T23:39:38Z
128380,5096666,2011-03-10T20:49:15Z
128380,279794,2011-03-10T20:48:16Z
128380,6758806,2011-03-10T20:45:28Z
128380,1555140,2011-03-10T20:45:15Z
128380,1357022,2011-03-10T15:13:07Z
128380,208790,2011-03-10T15:10:19Z
128380,378786,2011-03-10T15:10:08Z
128380,491074,2011-03-10T15:09:43Z
128380,1390238,2011-03-10T15:08:48Z
128380,212319,2011-03-10T15:08:37Z
128380,6412088,2011-03-10T15:08:10Z
128380,799288,2011-03-10T15:07:26Z
128380,2969155,2011-03-10T15:07:16Z
128380,5835605,2011-03-10T15:07:07Z
128380,4216753,2011-03-10T15:06:33Z
128380,276909,2011-03-10T14:36:48Z
128380,667251,2011-03-10T14:36:23Z
128380,781393,2011-03-10T14:36:01Z
128380,1372515,2011-03-10T14:35:49Z
128380,774865,2011-03-10T14:35:40Z
128380,408515,2011-03-10T14:35:15Z
128380,2969169,2011-03-10T14:35:05Z
128380,142004,2011-03-10T14:34:10Z
128380,245357,2011-03-10T14:31:31Z
128380,771301,2011-03-10T14:29:34Z
128380,1309995,2011-03-10T14:29:12Z
128380,490764,2011-03-10T14:28:51Z
128380,1222472,2011-03-10T14:28:36Z
128380,394590,2011-03-10T14:28:26Z
128380,296336,2011-03-10T14:28:16Z
128380,665571,2011-03-10T14:28:06Z
128380,540212,2011-03-10T13:49:17Z
128380,5397476,2011-03-10T13:48:59Z
128380,1280247,2011-03-10T13:48:38Z
128380,1441977,2011-03-10T13:48:18Z
128380,4591483,2011-03-10T13:47:06Z
128380,2969137,2011-03-10T13:46:26Z
128380,5121303,2011-03-10T13:46:11Z
128380,227603,2011-03-10T13:45:58Z
128380,6402282,2011-03-10T13:45:16Z
128380,602696,2011-03-10T13:44:27Z
128380,693218,2011-03-10T13:43:53Z
128380,470961,2011-03-10T13:43:43Z
128380,693154,2011-03-10T13:43:31Z
128380,771287,2011-03-10T13:42:30Z
128380,133868,2011-03-10T13:38:34Z
128380,666145,2011-03-10T13:38:04Z
128380,1276986,2011-03-10T13:37:37Z
128380,207655,2011-03-10T13:36:07Z
128380,5032187,2011-03-10T13:33:25Z
128380,208192,2011-03-10T13:32:37Z
128380,6402318,2011-03-10T13:32:17Z
128380,1357022,2011-03-10T10:46:20Z
128380,1595199,2011-03-10T08:28:02Z
128380,1043458,2011-03-10T08:27:55Z
128380,682356,2011-03-10T08:27:42Z
128380,6175727,2011-03-10T08:27:32Z
128380,620204,2011-03-10T08:27:23Z
128380,1316994,2011-03-10T08:27:14Z
128380,727619,2011-03-10T08:26:54Z
128380,1409593,2011-03-10T08:26:44Z
128380,1084102,2011-03-10T08:26:20Z
128380,374849,2011-03-10T08:25:21Z
128380,6451797,2011-03-10T08:25:12Z
128380,2948434,2011-03-10T08:24:47Z
128380,349365,2011-03-10T08:24:31Z
128380,165124,2011-03-10T08:24:22Z
128380,88230,2011-03-10T08:24:13Z
128380,5133844,2011-03-10T08:23:38Z
128380,707867,2011-03-10T08:23:22Z
128380,631637,2011-03-10T08:22:56Z
128380,638119,2011-03-10T08:22:20Z
128380,638139,2011-03-10T08:22:13Z
128380,620200,2011-03-10T08:22:04Z
128380,1439473,2011-03-10T08:21:37Z
128380,4676204,2011-03-10T08:21:28Z
128380,806090,2011-03-09T20:05:01Z
128380,1083574,2011-03-09T19:07:17Z
128380,2420063,2010-10-12T15:47:33Z
128380,2420111,2010-10-12T15:46:48Z
128380,2421519,2010-10-12T15:43:52Z
128380,2865772,2010-10-12T15:43:21Z
128380,3836671,2010-10-12T15:43:10Z
128380,3837595,2010-10-12T15:42:23Z
128380,4684333,2010-10-12T15:42:06Z
128380,136387,2010-10-12T15:41:55Z
128380,2421711,2010-10-12T15:40:55Z
128380,1760694,2010-10-12T15:39:40Z
128380,47752,2010-10-12T15:26:46Z
128380,531870,2010-10-12T15:06:10Z
128380,4938880,2010-10-12T15:05:44Z
128380,49538,2010-10-12T15:05:04Z
128380,1600771,2010-10-12T15:04:52Z
128380,698643,2010-10-12T15:03:49Z
128380,698632,2010-10-12T15:03:05Z
128380,177754,2010-10-12T14:27:03Z
128380,63857,2010-10-12T10:46:16Z
128380,63868,2010-10-12T10:44:53Z
128380,177754,2010-10-12T10:44:38Z
128380,49538,2010-10-12T10:43:56Z
128380,49536,2010-10-12T10:42:20Z
128380,167954,2010-10-12T10:41:47Z
128380,967900,2010-10-12T06:57:31Z
128380,145263,2010-10-12T06:57:07Z
128380,290727,2010-10-12T05:59:52Z
128380,384702,2010-10-12T05:58:43Z
128380,57279,2010-10-12T05:58:21Z
128380,1108140,2010-10-11T19:45:49Z
128380,3944737,2010-10-11T19:44:48Z
128380,3593915,2010-10-11T19:30:40Z
128380,791456,2010-10-11T19:27:33Z
128380,157265,2010-10-11T19:27:14Z
128380,757807,2010-10-11T19:27:01Z
128380,301892,2010-10-11T19:26:47Z
128380,1112590,2010-10-11T19:26:18Z
128380,329063,2010-10-11T19:26:03Z
128380,763685,2010-10-11T19:25:48Z
128380,60638,2010-10-11T19:25:30Z
128380,947992,2010-10-11T19:06:48Z
128380,173118,2010-10-11T19:05:58Z
128380,1076284,2010-10-11T18:48:37Z
128380,245302,2010-10-11T18:47:39Z
128380,373213,2010-10-11T18:47:27Z
128380,947898,2010-10-11T18:46:52Z
128380,948017,2010-10-11T18:46:41Z
128380,1521221,2010-10-11T18:46:31Z
128380,12904,2010-10-11T18:45:47Z
128380,550275,2010-10-11T18:21:16Z
128380,245609,2010-10-11T18:20:47Z
128380,1691129,2010-10-11T18:20:21Z
128380,638182,2010-10-11T18:19:38Z
128380,1094458,2010-10-11T18:19:15Z
128380,1687556,2010-10-11T18:11:34Z
128380,12974,2010-10-11T18:10:51Z
128380,195043,2010-10-11T18:09:17Z
128380,155349,2010-10-11T18:08:47Z
128380,424785,2010-10-11T18:08:20Z
128380,12976,2010-10-11T18:07:32Z
128380,3700458,2010-10-11T18:07:17Z
128380,76327,2010-10-11T18:06:33Z
128380,1159490,2010-10-11T18:05:30Z
128380,1272827,2010-10-11T18:05:19Z
128380,12978,2010-10-11T18:00:44Z
128380,784780,2010-10-11T11:40:26Z
128380,47752,2010-10-11T10:28:32Z
11156,59369,2011-04-17T06:42:00Z
11156,7225861,2011-04-14T12:05:09Z
11156,465594,2011-04-13T17:06:39Z
11156,554981,2011-04-13T13:26:51Z
11156,7219914,2011-04-13T07:46:06Z
11156,59369,2011-03-02T14:16:05Z
11156,190908,2010-08-28T18:44:05Z
11156,46120,2010-08-28T11:59:44Z
11156,59369,2010-05-14T05:15:41Z
11156,1097421,2010-05-12T11:58:14Z
11156,1097421,2010-05-12T07:15:14Z
11156,343491,2010-05-11T16:50:40Z
11156,1097421,2010-05-11T09:21:27Z
11156,1094895,2010-05-11T07:23:03Z
11156,411748,2010-05-11T06:02:24Z
11156,901788,2010-04-23T05:27:38Z
11156,989786,2010-04-22T11:10:56Z
11156,169296,2010-04-18T15:38:13Z
11156,60292,2010-04-18T13:37:19Z
11156,968453,2010-04-18T13:25:09Z
11156,124175,2010-04-17T20:06:14Z
11156,962372,2010-04-17T18:16:30Z
11156,384974,2010-04-17T16:14:25Z
11156,954576,2010-04-16T18:45:33Z
11156,117334,2010-04-16T17:02:59Z
11156,950466,2010-04-16T15:24:40Z
11156,783047,2010-04-16T13:47:53Z
11156,783047,2010-04-16T13:47:06Z
11156,125489,2010-04-16T11:21:46Z
11156,554981,2010-04-16T09:55:44Z
11156,950466,2010-04-16T09:48:46Z
11156,57279,2010-04-16T09:33:22Z
11156,943916,2010-04-15T14:33:34Z
11156,525506,2010-04-15T11:22:10Z
11156,943916,2010-04-15T09:57:42Z
11156,117334,2010-04-15T09:51:48Z
11156,943794,2010-04-15T09:10:17Z
11156,937495,2010-04-14T13:44:53Z
11156,117334,2010-04-14T12:04:57Z
11156,554981,2010-04-14T07:51:57Z
11156,937495,2010-04-14T07:51:30Z
11156,57279,2010-04-14T07:35:39Z
11156,167660,2009-12-28T11:27:53Z
11156,273770,2009-12-26T20:25:50Z
11156,273012,2009-12-26T18:40:49Z
11156,63707,2009-12-24T16:26:20Z
11054,694073,2010-03-13T09:24:17Z
11054,694073,2010-03-12T19:35:26Z
