placeid,night,morning,noon,evening
136293,5,13,10,19
252566,6,16,11,24
327184,6,41,14,38
134582,4,6,9,12
393140,2,7,6,18
191315,6,13,13,16
207911,1,9,15,27
393130,28,9,33,71
160022,1,9,7,37
311087,2,14,26,13
430425,0,8,5,5
328056,1,8,13,27
328110,0,15,9,4
141422,0,12,7,22
301892,1,5,6,20
342676,2,15,8,18
325689,2,1,2,9
124212,2,18,19,18
328730,2,6,15,9
327979,1,15,19,22
189906,2,3,4,13
167763,2,6,4,8
816974,2,11,3,5
96296,14,21,39,31
528967,4,12,17,16
324048,2,3,0,8
338370,1,1,14,0
189312,3,0,13,12
649752,2,1,0,8
69758,4,5,22,29
62092,0,1,15,21
386715,2,0,1,9
343500,2,0,15,3
322568,2,0,12,5
479899,2,2,4,7
905488,1,4,3,9
593574,2,1,9,13
177940,1,3,15,6
234905,1,2,5,8
906227,0,3,4,6
519769,4,2,3,18
146201,0,0,7,8
579814,2,2,3,3
64893,1,0,36,31
519577,4,2,3,2
426348,0,0,1,7
317599,0,11,9,9
1045115,2,0,1,8
782132,1,13,13,9
3165467,2,0,8,4
650249,3,5,4,4
1244287,2,3,8,11
660467,5,16,9,27
6879233,3,1,0,9
770329,1,21,38,5
133754,12,31,8,54
1217531,7,1,1,3
832177,0,5,5,4
155344,28,36,25,102
697000,7,3,1,14
150166,11,0,1,7
322564,1,0,31,60
418497,4,4,2,11
1526550,0,4,1,8
98466,0,1,12,15
103403,5,1,10,10
60298,1,5,48,18
138546,3,2,0,6
2258802,1,5,0,7
1011154,2,5,5,9
5763710,3,1,1,4
204382,3,4,2,3
1052972,2,1,8,3
91034,1,0,9,9
652841,2,4,2,3
736369,2,5,6,9
136738,1,3,3,11
1038872,6,6,15,24
211881,1,4,14,9
412584,4,16,38,27
789490,0,4,3,1
185720,1,6,26,23
118712,4,30,80,133
6402370,1,11,14,4
238902,5,2,18,19
387513,2,55,42,50
145627,3,10,45,13
742299,0,6,8,6
5379042,0,1,9,13
167519,1,26,16,33
684743,2,2,10,2
186669,0,2,3,12
1568256,3,4,3,19
141639,2,3,5,11
346964,4,1,1,12
1129770,0,0,7,5
154949,3,15,10,19
620174,3,2,7,8
851363,1,9,22,21
667454,17,11,5,27
1228804,4,4,2,20
70016,4,2,1,7
968453,2,1,6,4
65317,2,9,17,18
698632,1,2,11,7
402799,0,2,2,6
63563,4,3,5,10
649599,0,8,13,20
81425,10,23,23,51
156052,12,11,30,38
186334,11,3,6,28
168594,5,3,3,9
938313,3,0,9,4
1076477,1,5,10,1
6930402,8,9,6,19
469947,4,99,47,6
816657,2,4,7,9
6970141,1,1,6,5
516445,2,1,2,6
7139045,2,2,11,2
1062792,2,7,21,5
423738,2,2,81,2
514989,2,2,19,5
1740065,2,2,4,4
1083511,1,3,14,18
2907651,2,5,4,5
495435,5,5,6,10
634897,5,4,1,10
711343,6,6,2,12
467879,7,8,6,16
1003137,2,2,5,9
538198,2,3,2,9
166064,3,1,1,7
368287,2,2,4,9
5084080,2,12,13,11
3439984,0,3,6,12
2287887,1,3,1,4
60591,42,10,24,68
349784,2,5,10,11
7005354,1,3,7,7
6761889,0,0,5,6
933569,9,2,1,10
962322,0,0,1,9
947992,8,6,28,33
960866,2,3,9,19
692623,3,8,15,7
952318,3,3,2,16
384922,3,4,8,8
307428,8,5,35,47
60425,2,1,4,8
647480,0,7,40,15
256470,1,2,4,2
182717,5,0,4,6
714766,1,2,3,4
883982,2,4,2,13
495215,1,1,3,8
73351,2,0,2,5
162946,4,12,13,3
284894,4,0,1,11
938279,2,0,5,3
190908,5,1,8,9
98120,3,3,5,12
295089,5,4,13,17
78561,2,1,1,10
856718,2,1,4,11
742029,1,1,4,17
152736,2,1,5,15
95230,6,2,4,21
920846,1,1,4,14
63560,2,2,3,4
195943,7,3,4,20
648134,0,3,2,5
275922,7,1,2,14
437304,0,0,3,11
598993,1,1,6,10
73575,1,8,5,6
655835,1,1,3,8
370194,3,3,14,18
401095,1,3,5,3
152719,1,3,4,6
539919,4,3,2,4
691853,0,3,2,3
128567,8,23,32,79
699035,0,4,6,7
126860,0,5,6,6
426033,3,2,14,5
159617,5,51,68,98
855988,2,4,8,2
536422,2,1,5,5
820100,3,1,4,11
752881,1,1,13,4
349772,2,0,4,2
549456,12,3,2,6
181538,1,2,3,5
382561,1,1,3,3
237653,4,1,5,7
884667,0,0,4,7
489902,3,4,4,13
169296,4,0,2,5
680465,0,0,3,8
752983,1,2,6,7
721004,0,1,9,4
855216,2,7,6,7
334854,2,6,2,9
552244,2,0,2,11
401371,0,3,3,5
1095442,4,7,18,34
737331,2,2,6,6
1329888,0,5,9,4
127238,0,0,9,5
1725906,7,1,0,5
941120,1,2,3,8
394590,3,4,10,17
626734,2,0,4,13
58778,2,0,17,18
626539,2,5,8,22
124465,4,53,30,54
1510431,1,0,11,4
1201439,0,7,5,3
285850,2,0,0,14
1114944,2,0,3,19
472665,5,3,4,19
204909,0,0,6,8
95862,4,6,10,7
1078698,3,2,2,13
327718,1,4,16,4
1236933,1,3,1,13
63565,3,17,10,6
63567,4,3,6,7
305910,7,6,4,12
48520,5,15,46,26
72123,2,3,3,13
947729,3,0,2,7
108027,0,2,9,5
61286,10,0,3,42
126886,3,5,6,14
198152,2,3,8,3
301458,7,6,10,18
459997,2,1,3,4
368558,3,6,3,4
193686,0,1,5,6
180914,2,3,8,6
136479,2,2,3,9
152981,1,0,2,10
69600,0,1,3,18
1427752,2,1,1,7
1423728,4,0,4,5
948436,5,1,2,4
1425140,1,2,2,9
1083813,3,1,7,10
393158,2,14,13,32
838894,1,2,1,9
7035445,15,2,6,30
382436,1,1,1,12
136916,2,0,5,3
76879,5,3,8,7
4338969,0,0,7,3
6436707,0,0,12,1
1131346,1,3,6,9
1417468,2,0,3,6
1171446,0,0,2,7
3603046,3,2,4,3
843708,2,0,9,13
1007805,2,8,6,18
872147,0,7,11,25
1260301,3,3,3,2
1256317,3,5,3,3
682356,4,15,19,25
1369450,1,1,4,2
148521,3,13,7,17
3216924,2,3,1,4
6689158,1,4,1,3
6063650,0,5,8,4
106377,2,1,15,8
103628,68,2,3,102
7331291,0,0,3,5
6659242,0,1,1,4
6636457,0,1,3,6
6904207,1,0,4,3
626267,2,14,21,15
1801887,4,1,2,5
7263168,0,4,5,3
7275192,0,2,4,0
1159490,4,4,6,15
6399065,3,2,1,5
1357954,3,2,5,2
6716859,1,9,4,13
378939,2,16,9,19
1308389,2,1,1,8
445561,1,2,5,7
605255,1,3,11,3
465529,13,11,18,16
1043458,2,8,2,4
1012429,11,13,11,21
1057740,2,0,8,8
600540,14,9,17,20
397191,12,9,4,13
527054,1,7,11,8
713963,0,1,6,1
741773,2,9,14,19
619314,1,3,22,5
28669,3,3,7,13
51680,3,1,9,12
720570,1,1,10,2
650342,1,1,3,6
985550,1,1,2,6
742891,2,5,77,14
151412,3,8,18,8
870987,1,1,3,3
951725,3,7,8,7
1302360,3,2,3,8
516291,7,1,3,3
1083540,2,1,3,3
124242,5,1,4,9
911907,0,1,15,7
193564,5,15,7,9
940755,3,12,9,11
1493329,0,22,12,24
1536369,0,0,3,9
87245,2,5,21,17
1802079,2,0,2,3
1691129,1,1,6,13
1539222,4,5,3,6
168591,3,7,8,16
154989,14,6,15,36
1430555,0,3,3,5
685836,12,3,9,20
2241876,0,17,2,7
379748,4,9,8,19
2241938,1,5,4,5
2194250,1,4,0,9
1675180,1,8,6,6
752439,0,20,20,24
992400,2,0,0,4
2178231,1,12,5,9
330104,4,16,18,29
135125,2,1,5,25
247165,5,0,2,6
402104,1,12,10,19
66730,1,3,5,9
842367,1,5,8,3
805852,1,7,6,11
324656,3,17,17,18
6532714,0,1,2,3
5833695,1,1,2,5
3806442,0,2,2,5
6135944,0,0,0,25
2000389,1,2,0,6
1089304,1,3,2,6
6417042,2,2,5,6
1687556,1,7,3,11
3751128,1,3,3,3
4938880,1,1,1,6
6984546,0,1,0,1
5938532,2,0,1,7
6258536,0,4,5,11
2575728,0,1,1,8
6388686,0,2,0,13
1601562,2,2,4,2
6446248,1,1,0,6
6543504,1,1,3,6
6591736,0,4,3,7
6613656,0,2,1,9
612881,1,7,9,7
1312434,2,3,15,3
6766918,0,3,2,3
6792042,0,1,0,1
4552055,0,1,2,7
3830049,0,1,4,4
6909493,0,0,4,6
179193,0,4,7,5
1535162,8,1,1,7
938372,1,2,6,7
1265241,0,4,5,7
938291,1,2,7,3
653962,2,4,7,15
454884,1,2,5,5
1402805,0,0,2,8
108034,1,27,28,8
125489,1,2,6,7
62660,2,1,15,10
460277,1,2,4,6
1286067,0,0,2,8
4769001,9,2,2,1
5131424,1,2,4,6
3502935,1,3,3,5
1756603,1,2,4,3
1104460,1,3,6,11
1442028,1,8,8,12
484919,0,4,7,9
1062028,7,10,12,8
666172,1,10,6,13
1540858,0,3,4,5
60179,2,4,6,8
1475835,3,4,11,14
775299,0,6,3,4
1482938,1,1,9,7
1287963,7,16,12,14
164038,9,18,19,15
1397613,0,4,2,3
889748,3,1,12,12
1238034,0,3,1,5
795990,7,6,10,4
647193,2,5,7,4
610871,4,3,8,9
1211178,3,9,17,17
1349254,2,3,20,17
571197,20,18,19,24
806972,3,5,7,5
594497,1,11,11,23
770498,7,7,11,7
736904,8,10,9,8
806934,5,3,10,3
627379,0,9,5,14
627414,2,3,12,10
841353,5,3,9,2
666181,1,12,10,12
373581,2,5,10,8
712443,9,6,14,31
619428,6,5,15,4
897583,1,4,4,6
1374836,1,1,4,5
722463,3,4,7,8
1405636,5,4,21,6
1465453,5,3,12,2
821896,5,8,17,12
1278647,2,3,10,7
1106567,2,5,2,8
1463783,0,1,0,6
748804,2,2,1,5
704440,3,1,7,6
859602,1,9,3,10
2953242,3,6,7,24
352320,2,3,3,5
350658,1,2,4,5
164745,3,4,6,6
630129,2,1,5,10
630133,2,1,8,6
164731,3,5,5,9
385550,1,3,4,7
301009,1,7,5,9
130157,3,12,14,18
951366,2,1,3,5
1338625,6,3,3,9
488975,2,2,5,7
423934,1,5,7,8
1302598,3,5,4,2
614806,7,3,10,27
1373590,1,4,2,6
909492,1,7,3,1
1505808,1,2,5,3
898373,2,4,8,9
529351,2,6,3,12
1243575,2,5,3,1
1492866,1,3,7,3
1492868,1,5,5,4
1266843,1,3,4,7
322743,1,8,10,11
295743,2,2,6,2
792234,1,2,3,5
842232,3,3,8,3
1048396,1,1,5,10
729709,1,1,15,3
60317,1,0,5,6
805287,0,0,5,5
194915,0,2,4,6
670157,1,0,6,7
1165022,2,2,7,4
859898,1,7,8,5
1522322,0,3,2,4
1076629,0,1,5,2
698732,2,5,8,8
722863,1,1,6,8
298330,2,0,14,8
103649,2,0,1,14
138175,3,3,11,13
271781,0,0,2,7
1425849,0,1,9,9
343668,1,3,6,1
363053,2,1,20,1
218913,1,1,5,1
1532075,1,2,1,6
1258101,1,0,9,1
760225,5,0,3,5
345339,0,47,18,4
343885,0,6,8,1
993097,4,0,2,4
538046,2,0,4,4
109184,2,1,5,5
757457,4,7,5,22
759807,10,1,1,2
1243270,1,4,6,0
72525,5,2,3,4
1073856,2,1,2,6
610382,0,0,1,3
69957,10,0,1,23
382101,1,0,9,4
343491,1,0,10,11
328549,14,0,6,23
208159,1,1,14,0
622711,0,0,4,3
125467,1,1,1,1
459877,0,10,12,4
493274,2,1,3,4
219009,2,1,1,7
246214,3,3,1,9
82206,3,2,4,7
462214,3,1,1,8
1071123,4,0,7,1
358930,1,1,3,3
269132,3,0,2,5
385513,1,9,7,2
99851,3,12,12,8
520023,3,1,2,6
1007494,1,1,2,7
181880,1,0,5,2
253675,185,2,4,170
1339818,3,2,2,39
1105236,4,0,2,6
1556567,3,4,4,8
495263,1,1,1,6
155149,3,32,32,34
495094,2,0,3,5
385528,1,8,5,0
619752,2,1,4,4
154995,7,17,8,13
79391,6,11,4,17
910958,5,1,4,13
375015,4,5,2,11
878196,3,0,1,15
409166,2,2,4,10
693472,5,0,3,6
393984,2,2,1,11
394000,2,1,3,9
385225,2,3,9,12
197858,4,5,3,9
92935,5,18,8,3
935013,8,1,1,6
277163,3,1,1,9
318021,4,3,2,1
329968,2,1,1,9
504323,2,1,2,5
660989,8,1,6,37
385229,2,5,5,4
494628,2,1,2,5
518677,6,1,2,5
601539,2,0,3,3
67028,5,3,13,16
1197216,3,3,5,2
73257,2,0,4,3
73256,3,1,4,7
271592,3,8,8,18
843052,1,0,6,2
385496,2,4,11,4
384965,3,3,7,4
385542,2,2,6,4
713243,0,28,13,3
204635,3,2,4,9
713643,0,3,7,11
111331,2,1,19,21
1229941,1,0,3,12
542453,4,0,0,13
420908,0,2,2,6
242043,3,1,1,7
584869,8,1,1,4
1085583,3,3,3,13
86203,10,0,3,23
1309390,2,0,0,7
145057,2,2,1,5
64088,8,1,4,26
1309213,1,0,3,13
376409,10,0,1,13
253806,9,3,4,8
297739,6,0,3,7
298081,4,2,1,6
96759,4,2,1,6
1009322,7,1,0,2
379715,1,1,15,3
1289672,1,1,1,7
510384,1,3,10,19
842942,1,2,5,4
131291,1,40,39,38
884753,1,2,6,12
131172,1,2,0,6
334352,1,2,4,2
528368,1,2,3,6
642856,1,1,2,6
1211228,1,4,2,2
363933,1,2,3,4
154981,8,6,8,16
134636,7,23,25,34
1295494,0,5,5,12
769010,1,2,3,3
251652,1,1,5,7
851294,1,3,5,3
807722,1,6,4,8
736344,2,4,6,10
736245,1,3,7,12
1131269,1,2,5,4
777499,1,3,2,7
825545,0,3,5,4
920937,0,2,3,6
879093,4,2,5,15
115186,1,3,3,4
838845,0,0,2,9
95025,2,1,2,11
835540,0,3,7,3
163768,1,0,5,18
436336,0,5,2,3
805127,0,3,6,5
630269,1,5,7,5
1304686,0,7,11,2
301259,4,2,2,9
492912,2,17,3,10
333578,3,3,6,8
204752,3,13,7,9
81418,2,22,24,34
204757,4,2,4,9
649663,0,5,12,14
94090,2,1,4,13
119278,1,1,1,7
306924,1,2,3,5
1501438,0,0,3,7
684748,1,29,7,7
785814,5,2,4,19
95190,1,1,3,9
95182,4,1,7,14
946988,2,0,0,9
849492,3,8,14,24
107640,0,2,2,7
167443,2,2,3,6
843661,1,0,2,9
89122,2,2,10,8
879047,1,2,23,20
752144,1,5,11,7
107643,2,3,0,11
292241,5,4,7,13
301693,2,0,2,6
155150,2,3,6,8
290717,2,0,4,4
388652,4,0,2,4
152756,3,1,5,20
494624,1,4,0,5
64015,4,2,5,14
384958,2,3,5,8
273770,8,0,2,16
145645,2,0,4,4
385680,2,1,7,3
65384,2,3,1,4
65377,2,1,8,5
1347436,1,7,1,1
1411588,0,2,3,3
306889,0,2,7,9
311153,0,16,10,5
1439672,27,2,4,81
631370,5,2,8,14
1112590,3,4,8,9
1249992,2,0,3,4
393723,14,10,4,12
603668,11,8,7,11
1416128,1,1,6,3
698661,2,4,2,3
1083603,1,1,4,6
949636,6,1,4,3
580403,1,10,10,3
424644,14,9,12,16
559170,27,14,12,31
1064256,1,3,1,5
1078788,1,3,4,6
410103,3,5,8,13
371274,4,1,5,7
1415992,1,0,5,5
953433,1,3,12,15
1372791,0,5,8,3
334228,2,9,9,11
1258179,1,3,14,1
720157,1,3,5,2
603576,10,10,9,17
920991,8,9,8,11
603592,14,9,7,13
550501,14,9,10,16
600579,11,7,9,14
600551,10,7,7,11
429311,11,9,4,10
545139,10,7,5,12
741745,1,3,6,1
586694,3,4,11,13
586684,3,4,13,16
528707,4,5,12,7
1057882,2,1,5,2
647515,0,1,6,3
805233,4,1,6,3
600574,11,8,10,12
600568,11,8,10,13
600565,14,8,12,13
600537,17,10,16,18
824448,4,3,8,7
436603,19,10,14,19
804116,6,4,7,5
1170048,1,1,6,7
390073,7,8,7,5
817586,4,1,2,6
821841,6,1,4,4
754706,10,6,10,11
666325,10,4,15,21
603638,13,8,11,11
680300,3,2,6,0
205265,3,4,2,8
409073,1,3,2,6
728099,3,4,10,8
752616,2,1,9,6
1104298,2,5,14,17
915781,4,1,13,18
603651,11,7,14,13
192948,5,1,5,3
192946,5,37,35,13
652740,2,41,29,12
342868,6,39,39,33
609042,1,51,30,14
1160816,2,2,5,6
752447,0,3,4,3
763346,0,2,2,4
943794,2,3,8,1
670803,4,6,7,4
1026016,1,3,2,3
1476270,1,0,4,5
726490,0,6,3,3
12976,12,11,31,29
412638,4,0,4,6
791456,2,5,6,10
155789,13,12,10,13
660747,4,9,12,5
752003,5,2,6,6
947529,3,1,3,8
410079,10,8,6,9
635248,1,0,8,1
200636,1,2,6,12
1286111,1,2,3,12
608927,1,2,4,6
329850,3,4,3,12
527687,0,1,4,6
635289,0,1,9,7
384674,1,4,5,5
842874,2,3,16,14
932941,1,1,17,9
859506,0,3,11,3
1306502,1,1,4,7
1312373,1,4,8,12
571731,3,2,11,10
882261,0,3,7,10
1044311,3,7,14,19
511971,13,2,7,22
1112148,5,1,7,11
555880,8,1,9,5
752205,0,2,7,3
1108140,4,1,9,34
1500998,1,0,4,5
1533546,1,1,7,4
951794,2,4,12,5
823678,1,2,10,5
944381,1,1,4,5
606622,0,3,3,4
340652,9,1,4,5
322085,1,61,34,15
638182,2,1,9,2
860324,2,4,13,3
1440105,2,1,5,2
411908,0,3,8,1
938646,2,4,16,1
947782,1,1,13,7
470065,2,2,5,5
1057413,1,4,3,4
1215737,1,2,4,6
319514,4,2,7,8
691147,1,4,1,3
550392,5,4,14,11
789245,1,2,3,2
713474,1,32,27,16
381692,1,4,6,7
204770,1,4,5,8
1246099,3,0,1,10
202624,12,0,2,15
47732,3,1,2,15
1117657,2,5,5,5
161228,1,0,3,6
1268786,4,0,1,6
1435194,0,1,2,7
823634,1,2,8,5
1232521,7,2,1,8
704710,2,2,2,4
622493,7,1,1,20
1538080,2,2,1,5
687750,3,1,3,9
103638,2,0,3,3
71661,2,0,4,3
349131,3,0,3,2
106384,1,3,6,6
1034293,1,2,3,6
1500134,0,2,4,4
66311,1,0,10,13
222503,2,0,2,5
912731,1,2,4,7
103662,1,1,3,5
1189781,1,2,4,4
130633,1,1,5,3
1178561,0,2,2,4
106372,0,1,5,6
71657,0,5,5,10
106381,2,1,3,6
251120,2,1,4,2
894858,1,8,4,17
79385,5,16,4,27
830987,1,2,3,3
1329910,1,4,8,0
357634,1,2,5,7
1247930,1,3,2,2
168099,2,1,11,5
556035,4,1,2,2
1555184,2,2,6,6
213176,2,1,3,5
613221,3,2,7,4
339310,2,0,4,5
251043,3,1,5,4
519430,2,2,3,4
65363,1,0,11,7
391886,2,3,6,3
65365,2,2,10,9
937874,1,6,5,2
349876,2,0,8,6
1003833,1,0,3,6
103607,0,1,12,10
543506,5,9,2,10
1183843,0,1,4,7
669681,1,4,3,5
117303,12,5,3,17
355330,15,17,17,28
128897,20,5,8,45
957984,0,4,4,2
322027,27,30,40,42
736050,0,10,9,17
1425445,1,7,13,51
912115,0,6,2,2
385216,1,1,4,4
406248,0,4,5,3
51087,4,1,4,5
251659,1,7,15,9
423877,2,3,11,13
1536313,1,3,8,8
824553,0,3,1,6
524873,1,1,3,5
643488,7,2,0,9
491003,10,3,4,9
1186284,4,3,2,5
1197682,2,3,3,4
252232,1,1,7,4
597489,0,2,3,4
415910,0,1,1,6
1085037,3,1,4,9
333045,0,1,21,8
818218,7,1,6,12
968634,2,3,4,3
204025,0,2,6,4
478580,2,3,0,10
238003,2,1,1,6
330382,8,4,12,17
86437,27,3,2,26
307098,1,3,8,0
1083991,2,3,3,2
1255127,2,4,1,6
148887,3,1,12,1
1185517,2,2,0,5
195954,5,3,0,6
465408,2,5,5,10
688228,1,1,2,6
461239,5,11,17,15
1199198,1,0,1,8
379732,2,1,7,2
436147,1,6,6,3
394157,1,1,3,5
1159064,3,3,3,1
505607,2,4,2,5
121486,2,1,9,5
1087423,3,0,5,10
875949,3,1,4,2
525506,6,4,2,10
553963,2,1,3,7
1412328,2,1,2,18
961536,2,8,12,8
540987,1,3,1,8
1108220,2,2,4,3
989797,1,2,2,2
1146385,5,5,5,9
933574,3,8,2,11
1251017,1,2,1,4
536098,4,2,2,10
1091806,2,1,2,10
589258,6,2,5,9
491831,1,5,10,19
365235,4,2,4,6
631996,2,4,5,6
947067,3,2,3,9
726602,3,34,6,6
387796,1,5,1,4
931810,1,4,3,5
424785,4,4,4,4
1466266,1,4,3,7
343443,2,8,6,2
208424,2,1,7,2
65336,1,3,2,6
1318144,2,3,7,11
974970,1,1,2,7
934168,1,7,8,7
974486,2,3,2,3
1314829,1,1,7,2
919721,2,3,5,3
1404691,1,3,4,6
493868,3,1,5,5
1395929,0,1,5,5
547187,2,1,3,24
650089,1,3,0,6
1412106,0,2,2,5
1369488,0,2,3,5
1482927,0,2,2,5
792491,0,2,5,9
930396,2,1,2,6
563416,2,2,3,7
1487339,0,2,3,8
969585,1,4,4,8
533729,1,4,11,10
484041,1,4,8,5
659757,8,4,4,5
614391,1,17,5,8
616067,1,16,5,3
133742,1,40,8,6
185773,2,27,9,10
619458,4,2,3,7
1316409,1,3,6,2
1302603,1,3,4,8
1309995,1,4,4,4
934132,1,4,3,9
1290723,2,2,6,2
488999,2,3,4,3
150237,1,9,21,45
665709,1,1,4,6
1270910,1,1,6,4
535871,1,3,2,3
324620,1,7,5,9
617647,4,12,5,15
998419,2,5,2,5
1107750,2,2,4,3
1243467,1,3,3,3
302902,2,1,3,2
901531,1,6,5,1
535444,2,6,1,4
1089293,0,2,4,6
796459,0,4,5,1
105679,0,0,8,4
793455,0,0,0,8
843509,0,0,6,4
745687,0,0,1,10
928795,0,0,7,14
884193,0,5,5,5
165884,2,3,4,3
89006,1,12,11,5
314845,18,0,7,14
426869,3,2,3,4
1228184,0,0,8,5
791280,1,1,4,5
484208,2,6,6,11
1247924,2,8,6,14
601431,1,11,5,15
682580,2,7,7,16
602997,3,8,5,17
503472,1,7,5,10
684049,1,6,3,4
695066,6,6,6,6
653245,1,8,5,3
1084202,0,5,2,11
665406,1,7,112,4
392570,3,7,10,8
1084166,0,2,11,21
228759,1,4,5,9
1084174,0,7,10,18
1260270,2,8,4,8
1260998,0,2,6,9
995659,2,10,7,9
1029393,2,11,3,9
1081665,1,7,5,5
1037196,2,1,6,7
1126234,4,3,5,7
931623,3,2,5,4
493446,0,5,9,11
656133,2,2,3,5
901705,1,23,21,13
203903,3,5,7,15
408003,1,18,7,9
628839,10,7,11,7
1143297,3,5,6,5
1207883,1,5,5,4
901971,1,14,9,5
665343,1,33,38,9
344086,0,9,6,10
648181,1,17,21,6
933696,1,13,6,4
933797,2,9,6,4
1276027,1,19,11,6
693218,1,8,7,14
781393,1,15,19,17
666154,5,21,18,15
955752,2,2,5,7
989247,2,3,3,2
1292527,3,5,5,1
1207857,2,19,10,5
666149,2,48,41,20
750512,3,3,3,3
1022049,4,4,4,1
477435,4,8,2,7
842958,3,3,3,5
685442,2,5,8,13
667251,3,9,7,16
276909,3,11,6,18
667245,2,9,9,12
666145,3,11,7,16
1175024,3,2,12,7
836379,1,5,2,8
536304,2,5,5,4
665358,2,16,24,7
902012,4,11,15,4
1118548,4,13,4,7
1207832,2,7,5,4
770703,2,51,48,11
901948,3,29,18,7
495115,3,29,25,14
842967,3,3,3,5
505040,3,63,55,14
666087,2,18,23,11
901715,2,23,24,7
1058576,1,8,7,6
1139868,2,4,5,6
1182916,2,2,6,3
1057757,1,8,12,2
1299364,1,3,9,5
973425,2,7,3,8
989277,4,24,17,14
1293061,2,79,67,27
1044229,1,5,18,7
1118742,1,8,3,10
629243,5,1,3,13
452936,6,4,4,6
842953,3,4,2,4
1003646,5,7,11,17
836430,1,11,4,6
1276986,3,5,4,5
836412,1,3,0,6
723208,2,3,7,4
701893,1,4,10,10
666078,2,12,13,7
148854,1,3,2,6
666066,4,26,19,24
378786,9,23,18,32
799288,2,11,17,10
118467,3,0,3,8
325045,5,157,125,69
540212,3,13,14,22
1002962,2,3,4,1
1162617,4,8,5,8
1137691,2,3,4,3
1192582,1,2,4,5
408515,3,7,3,6
859784,2,4,5,8
245357,4,5,16,10
771301,2,5,4,4
491074,3,3,6,7
953372,3,4,7,5
1012895,2,3,5,3
1062446,2,4,3,14
774865,2,2,4,4
1280470,1,14,9,6
1184865,3,9,6,21
1012428,3,1,1,6
1147704,2,4,3,4
774836,1,3,1,4
1258474,4,10,13,18
1003565,2,1,37,2
1043887,2,23,33,20
771287,1,8,8,7
1280247,0,5,3,3
490764,2,2,7,10
665571,1,6,9,8
1222472,0,3,9,8
296336,2,7,6,14
693154,2,3,10,11
1120376,0,9,9,14
992528,3,15,6,17
968034,1,10,15,10
738373,1,15,15,28
1146784,1,6,5,8
335866,7,22,10,21
1017186,2,12,5,14
1252564,8,12,10,10
536029,4,8,12,16
1252607,4,11,8,10
1237667,1,7,4,8
373320,3,23,10,23
1298329,2,10,17,14
724251,4,3,2,9
155417,1,8,5,7
660166,0,9,3,6
445860,0,3,2,11
117803,3,10,8,16
876259,1,2,2,9
56212,1,1,10,15
96220,0,0,3,8
68963,0,1,3,5
584029,4,2,10,17
388282,2,2,5,6
810312,2,2,1,1
171289,7,0,0,6
6711659,2,12,21,28
417776,2,3,2,8
630419,1,7,16,26
6735341,1,0,2,7
1316994,1,5,11,5
926723,0,5,12,6
1357022,1,31,11,21
1140298,0,6,3,6
392087,1,5,15,14
1142781,4,7,13,5
1072422,2,8,6,11
1090566,0,5,3,4
943524,0,6,2,3
552221,1,3,9,9
1195774,0,13,1,0
134631,4,16,6,23
330416,4,0,0,7
63502,3,6,23,12
375064,2,6,7,14
81701,4,14,15,49
278733,3,0,0,12
910523,2,11,15,7
370278,0,3,2,10
3175035,1,0,4,7
4098793,0,1,6,6
654789,2,3,7,3
345591,6,26,16,28
1165167,2,3,9,0
142799,0,3,3,6
118728,1,1,6,2
124275,1,8,21,33
557764,1,4,15,11
133639,0,1,4,6
73229,0,2,13,11
829237,0,7,6,6
761318,5,4,4,3
563888,1,7,6,3
117975,4,3,9,17
64874,3,1,5,7
217195,1,4,6,2
4916751,1,1,4,7
6989416,0,0,1,0
6212206,1,1,5,5
6098867,0,0,1,3
164909,2,0,4,14
5074524,0,4,4,4
1526024,0,1,4,0
4881004,0,11,1,6
619609,3,1,3,5
7256052,0,9,3,4
1113981,1,3,5,8
1098931,1,7,14,20
968985,4,4,15,24
1595680,0,8,6,3
5397476,3,37,101,10
6456035,1,36,36,8
5926449,0,27,18,2
5783890,0,22,17,3
6487061,0,4,9,3
392080,0,11,15,6
1404518,2,3,6,1
151689,4,5,4,7
349389,2,8,8,5
5523615,1,14,16,1
178167,0,2,6,8
392063,0,5,10,7
6379849,1,2,5,1
3433549,6,4,4,4
6259247,0,5,10,2
6593454,1,0,3,0
6379807,1,2,10,8
306778,0,1,6,4
145919,0,4,4,8
216990,0,6,8,6
419135,1,7,7,12
1587708,0,2,1,13
6361740,0,2,4,4
1338676,1,2,3,6
488537,1,6,7,4
6369907,2,6,4,7
6370043,0,4,5,6
216603,1,13,10,4
4910393,0,6,9,1
3803300,1,4,4,3
242045,0,4,4,5
1400661,0,3,8,11
1872931,0,4,4,2
1257084,2,2,5,2
1317000,1,6,13,10
6549475,2,22,11,28
3232473,0,1,6,1
192788,4,78,27,17
6362683,0,13,9,14
6362698,1,11,11,11
158556,1,8,1,18
323345,4,6,10,19
268785,3,3,1,9
1215965,2,15,9,5
3165632,6,13,8,23
323367,2,16,12,21
835989,1,15,12,14
1489034,0,3,22,10
1182015,2,25,11,9
1130734,2,15,13,6
6347279,2,2,2,11
6547728,1,6,4,2
387113,1,9,6,9
1443685,0,1,5,4
6370021,2,6,6,8
1516373,1,5,6,8
1385986,0,6,8,5
1104403,1,3,7,7
661061,2,13,14,11
1379940,2,5,7,6
661090,3,5,3,8
870533,4,11,10,12
3237060,1,7,6,11
3638596,1,4,9,10
5981089,3,5,6,3
1164983,5,8,6,12
